raceid,driverid,qnumber,q
964,836,1,00:01:33.6
964,839,1,00:01:33.4
965,1,1,00:01:36.3
965,1,2,00:01:36.5
965,1,3,00:01:35
965,3,1,00:01:36.4
965,3,2,00:01:36.4
965,3,3,00:01:35.2
965,4,1,00:01:37.9
965,4,2,00:01:37.4
965,8,1,00:01:37
965,8,2,00:01:36.6
965,8,3,00:01:36.1
965,13,1,00:01:37.4
965,13,2,00:01:37.2
965,13,3,00:01:37.3
965,18,1,00:01:38.3
965,20,1,00:01:37.2
965,20,2,00:01:36.5
965,20,3,00:01:36.4
965,154,1,00:01:38.3
965,807,1,00:01:37
965,807,2,00:01:36.6
965,807,3,00:01:36.6
965,815,1,00:01:37.3
965,815,2,00:01:37.4
965,817,1,00:01:36.8
965,817,2,00:01:36.3
965,817,3,00:01:35.5
965,821,1,00:01:38.1
965,821,2,00:01:37.8
965,822,1,00:01:37.5
965,822,2,00:01:37.2
965,822,3,00:01:37.1
965,825,1,00:01:38.3
965,826,1,00:01:37.8
965,826,2,00:01:37.5
965,828,1,00:01:38
965,828,2,00:01:39.4
965,830,1,00:01:36.6
965,830,2,00:01:36.9
965,830,3,00:01:35.7
965,831,1,00:01:38.6
965,832,1,00:01:37.7
965,832,2,00:01:37.2
965,832,3,00:01:37.3
965,835,1,00:01:38.1
965,835,2,00:01:37.9
965,836,1,00:01:38.5
965,839,1,00:01:38.8
966,1,1,00:01:19.4
966,1,2,00:01:19.1
966,1,3,00:01:18.7
966,3,1,00:01:20
966,3,2,00:01:19.8
966,3,3,00:01:19
966,4,1,00:01:20.6
966,4,2,00:01:20.3
966,8,1,00:01:19.6
966,8,2,00:01:19.9
966,8,3,00:01:19.4
966,13,1,00:01:20.4
966,13,2,00:01:20.2
966,13,3,00:01:20
966,18,1,00:01:21.3
966,18,2,00:01:20.7
966,20,1,00:01:19.9
966,20,2,00:01:19.4
966,20,3,00:01:19.4
966,154,1,00:01:21.9
966,807,1,00:01:20.6
966,807,2,00:01:19.8
966,807,3,00:01:19.3
966,815,1,00:01:20.3
966,815,2,00:01:20.3
966,817,1,00:01:19.7
966,817,2,00:01:19.6
966,817,3,00:01:19.1
966,821,1,00:01:21.4
966,822,1,00:01:20.3
966,822,2,00:01:20
966,822,3,00:01:19.6
966,825,1,00:01:21.3
966,825,2,00:01:21.1
966,826,1,00:01:21.5
966,828,1,00:01:21.1
966,828,2,00:01:21.5
966,830,1,00:01:19.9
966,830,2,00:01:19
966,830,3,00:01:19.1
966,831,1,00:01:21.7
966,832,1,00:01:20.5
966,832,2,00:01:20.2
966,832,3,00:01:20.4
966,836,1,00:01:21.4
966,836,2,00:01:21.8
966,839,1,00:01:21.9
967,1,1,00:01:11.5
967,1,2,00:01:11.2
967,1,3,00:01:10.7
967,3,1,00:01:11.8
967,3,2,00:01:11.4
967,3,3,00:01:10.8
967,4,1,00:01:12.7
967,4,2,00:01:12.3
967,4,3,00:01:12.3
967,8,1,00:01:12.1
967,8,2,00:01:12.3
967,8,3,00:01:11.4
967,13,1,00:01:12.4
967,13,2,00:01:12.5
967,18,1,00:01:13.3
967,20,1,00:01:12.2
967,20,2,00:01:12
967,20,3,00:01:11.5
967,154,1,00:01:12.9
967,154,2,00:01:12.3
967,154,3,00:01:11.9
967,807,1,00:01:12.4
967,807,2,00:01:12.4
967,807,3,00:01:12.1
967,815,1,00:01:12.7
967,815,2,00:01:12.3
967,815,3,00:01:12.2
967,817,1,00:01:12.4
967,817,2,00:01:12
967,817,3,00:01:11.5
967,821,1,00:01:13.1
967,821,2,00:01:12.4
967,822,1,00:01:12.7
967,822,2,00:01:12.4
967,825,1,00:01:13.4
967,826,1,00:01:13.1
967,826,2,00:01:12.7
967,828,1,00:01:13.6
967,830,1,00:01:12
967,830,2,00:01:11.8
967,830,3,00:01:11.5
967,831,1,00:01:13.7
967,832,1,00:01:12.9
967,832,2,00:01:12.9
967,835,1,00:01:13.3
967,835,2,00:01:13.3
967,836,1,00:01:13.4
967,839,1,00:01:13.4
968,1,1,00:01:39.5
968,1,2,00:01:39.4
968,1,3,00:01:38.8
968,3,1,00:01:40.5
968,3,2,00:01:39.5
968,3,3,00:01:39.1
968,4,1,00:01:41.6
968,4,2,00:01:41
968,4,3,00:01:41.1
968,8,1,00:01:40.3
968,8,2,00:01:39.6
968,8,3,00:01:39.6
968,13,1,00:01:41.2
968,13,2,00:01:40.9
968,13,3,00:01:41.2
968,18,1,00:01:41.2
968,18,2,00:01:41.3
968,20,1,00:01:40.3
968,20,2,00:01:40
968,20,3,00:01:39.7
968,154,1,00:01:41.5
968,154,2,00:01:41.6
968,807,1,00:01:41
968,807,2,00:01:40.7
968,807,3,00:01:40.5
968,815,1,00:01:40.9
968,815,2,00:01:40.7
968,815,3,00:01:40.5
968,817,1,00:01:41
968,817,2,00:01:40.4
968,817,3,00:01:39.6
968,821,1,00:01:41.6
968,821,2,00:01:41.5
968,822,1,00:01:41.2
968,822,2,00:01:41.1
968,825,1,00:01:42.1
968,826,1,00:01:42
968,828,1,00:01:42.6
968,830,1,00:01:40.4
968,830,2,00:01:39.9
968,830,3,00:01:39.8
968,831,1,00:01:42.2
968,832,1,00:01:42.4
968,835,1,00:01:41.8
968,835,2,00:01:41.8
968,836,1,00:01:41.9
968,836,2,00:01:42
968,839,1,00:01:42.3
969,1,1,00:01:24.2
969,1,2,00:01:23.3
969,1,3,00:01:22.2
969,4,1,00:01:25.9
969,4,2,00:01:25.4
969,8,1,00:01:24.4
969,8,2,00:01:23.4
969,8,3,00:01:23
969,13,1,00:01:25.1
969,13,2,00:01:24.6
969,13,3,00:01:24.4
969,20,1,00:01:25.2
969,20,2,00:01:23.4
969,20,3,00:01:22.5
969,154,1,00:01:25.4
969,154,2,00:01:24.7
969,154,3,00:01:24.1
969,807,1,00:01:25
969,807,2,00:01:25.1
969,815,1,00:01:25.1
969,815,2,00:01:25.1
969,817,1,00:01:25.4
969,817,2,00:01:24
969,822,1,00:01:24.5
969,822,2,00:01:23.2
969,822,3,00:01:22.5
969,825,1,00:01:26.8
969,826,1,00:01:26
969,826,2,00:01:24.9
969,826,3,00:01:24.5
969,828,1,00:01:26.2
969,828,2,00:01:26.5
969,830,1,00:01:24.5
969,830,2,00:01:24.1
969,830,3,00:01:23.5
969,832,1,00:01:25.5
969,832,2,00:01:25
969,832,3,00:01:24.5
969,835,1,00:01:28.2
969,838,1,00:01:26.9
969,839,1,00:01:26
969,839,2,00:01:25.6
969,840,1,00:01:27.1
969,841,1,00:01:26.4
970,1,1,00:01:33.3
970,1,2,00:01:32.4
970,1,3,00:01:31.7
970,4,1,00:01:34.5
970,4,2,00:01:34.4
970,8,1,00:01:33.3
970,8,2,00:01:32.2
970,8,3,00:01:32.1
970,13,1,00:01:34.2
970,13,2,00:01:33.8
970,13,3,00:01:33.5
970,20,1,00:01:33.1
970,20,2,00:01:32.4
970,20,3,00:01:31.9
970,154,1,00:01:35.2
970,807,1,00:01:34.5
970,807,2,00:01:33.6
970,807,3,00:01:33.6
970,815,1,00:01:34.7
970,815,2,00:01:33.9
970,815,3,00:01:33.7
970,817,1,00:01:34
970,817,2,00:01:33.5
970,817,3,00:01:33
970,822,1,00:01:33.7
970,822,2,00:01:32.6
970,822,3,00:01:31.9
970,825,1,00:01:34.9
970,825,2,00:01:34.2
970,826,1,00:01:34.4
970,826,2,00:01:34
970,826,3,00:01:33.7
970,828,1,00:01:34.9
970,828,2,00:01:35
970,830,1,00:01:35.4
970,832,1,00:01:34.6
970,832,2,00:01:34.2
970,835,1,00:01:35.3
970,838,1,00:01:35
970,839,1,00:01:35.5
970,840,1,00:01:34
970,840,2,00:01:34.1
970,840,3,00:01:34.2
970,841,1,00:01:35
971,1,1,00:01:30.8
971,1,2,00:01:29.5
971,1,3,00:01:28.8
971,4,1,00:01:32.1
971,8,1,00:01:31
971,8,2,00:01:29.8
971,8,3,00:01:29.6
971,13,1,00:01:31.4
971,13,2,00:01:30.7
971,13,3,00:01:30.1
971,20,1,00:01:31
971,20,2,00:01:29.6
971,20,3,00:01:29.2
971,154,1,00:01:31.7
971,154,2,00:01:30.9
971,154,3,00:01:30.8
971,807,1,00:01:31.1
971,807,2,00:01:30.2
971,807,3,00:01:29.8
971,815,1,00:01:32.3
971,817,1,00:01:31.7
971,817,2,00:01:30.5
971,817,3,00:01:29.5
971,822,1,00:01:31
971,822,2,00:01:29.6
971,822,3,00:01:28.8
971,825,1,00:01:32.9
971,826,1,00:01:31.5
971,826,2,00:01:30.9
971,828,1,00:01:32.5
971,830,1,00:01:30.9
971,830,2,00:01:30.3
971,830,3,00:01:29.7
971,832,1,00:01:32.1
971,835,1,00:01:31.5
971,835,2,00:01:30.9
971,835,3,00:01:31.1
971,836,1,00:01:32
971,836,2,00:01:31.4
971,838,1,00:01:32.3
971,839,1,00:01:31.8
971,839,2,00:01:31.7
971,840,1,00:01:31.7
971,840,2,00:01:31.2
972,1,1,00:01:34.4
972,1,2,00:01:33.8
972,1,3,00:01:33.8
972,4,1,00:01:36.4
972,4,2,00:01:36.7
972,8,1,00:01:35
972,8,2,00:01:33.7
972,8,3,00:01:33.3
972,13,1,00:01:35.8
972,13,2,00:01:35
972,13,3,00:01:35.1
972,20,1,00:01:34.5
972,20,2,00:01:34
972,20,3,00:01:33.2
972,154,1,00:01:37.6
972,807,1,00:01:35.5
972,807,2,00:01:35.3
972,807,3,00:01:35.3
972,815,1,00:01:36.2
972,815,2,00:01:35.5
972,815,3,00:01:35.3
972,817,1,00:01:35.6
972,817,2,00:01:35.5
972,817,3,00:01:34.9
972,822,1,00:01:34
972,822,2,00:01:33.3
972,822,3,00:01:33.3
972,825,1,00:01:36.4
972,825,2,00:01:36
972,826,1,00:01:36
972,826,2,00:01:36
972,828,1,00:01:37.5
972,830,1,00:01:35.3
972,830,2,00:01:35.2
972,830,3,00:01:35.2
972,832,1,00:01:35.8
972,832,2,00:01:35.9
972,835,1,00:01:36.5
972,836,1,00:01:37.3
972,838,1,00:01:37.1
972,839,1,00:01:35.4
972,839,2,00:01:35.7
972,839,3,00:01:35.4
972,840,1,00:01:36.3
972,840,2,00:01:36
973,1,1,00:01:20.5
973,1,2,00:01:20.2
973,1,3,00:01:19.1
973,4,1,00:01:22
973,4,2,00:01:21.3
973,4,3,00:01:21
973,8,1,00:01:20.7
973,8,2,00:01:20.6
973,8,3,00:01:19.4
973,13,1,00:01:22.1
973,13,2,00:01:21.2
973,13,3,00:01:21.2
973,20,1,00:01:20.9
973,20,2,00:01:20.3
973,20,3,00:01:19.2
973,154,1,00:01:21.8
973,154,2,00:01:21.5
973,807,1,00:01:22.1
973,807,2,00:01:21.4
973,815,1,00:01:22
973,815,2,00:01:21.2
973,815,3,00:01:21.1
973,817,1,00:01:21.7
973,817,2,00:01:20.9
973,817,3,00:01:20.2
973,822,1,00:01:21
973,822,2,00:01:20.3
973,822,3,00:01:19.4
973,825,1,00:01:21.9
973,825,2,00:01:21.3
973,826,1,00:01:22.7
973,828,1,00:01:22.3
973,830,1,00:01:21.4
973,830,2,00:01:20.7
973,830,3,00:01:19.7
973,832,1,00:01:21.9
973,832,2,00:01:21.4
973,835,1,00:01:22.4
973,836,1,00:01:22.3
973,836,2,00:01:21.8
973,838,1,00:01:22.5
973,839,1,00:01:21.9
973,839,2,00:01:21.1
973,839,3,00:01:21.3
973,840,1,00:01:22.4
974,1,1,00:01:13.6
974,1,2,00:01:14.1
974,8,1,00:01:13.1
974,8,2,00:01:12.2
974,8,3,00:01:12.2
974,13,1,00:01:13.8
974,13,2,00:01:20.5
974,18,1,00:01:13.7
974,18,2,00:01:13.5
974,18,3,00:01:13.6
974,20,1,00:01:13.1
974,20,2,00:01:12.4
974,20,3,00:01:12.2
974,154,1,00:01:13.8
974,154,2,00:01:13.2
974,154,3,00:01:13.3
974,807,1,00:01:13.8
974,807,2,00:01:13.6
974,815,1,00:01:13.5
974,815,2,00:01:13.4
974,815,3,00:01:13.3
974,817,1,00:01:13.2
974,817,2,00:01:13
974,817,3,00:01:13
974,822,1,00:01:13.3
974,822,2,00:01:12.9
974,822,3,00:01:12.2
974,825,1,00:01:13.5
974,825,2,00:01:14
974,826,1,00:01:13.9
974,826,2,00:01:13.5
974,828,1,00:01:15.3
974,830,1,00:01:13.1
974,830,2,00:01:12.7
974,830,3,00:01:12.5
974,832,1,00:01:13.5
974,832,2,00:01:13.4
974,832,3,00:01:13.2
974,835,1,00:01:14.7
974,836,1,00:01:15.2
974,838,1,00:01:13.5
974,838,2,00:01:13.2
974,839,1,00:01:14.1
974,840,1,00:01:14.9
975,1,1,00:01:12.7
975,1,2,00:01:12.5
975,1,3,00:01:11.5
975,4,1,00:01:13.7
975,4,2,00:01:13.7
975,8,1,00:01:13.5
975,8,2,00:01:12.6
975,8,3,00:01:12.3
975,13,1,00:01:13.4
975,13,2,00:01:13
975,13,3,00:01:12.9
975,20,1,00:01:13
975,20,2,00:01:12.7
975,20,3,00:01:11.8
975,154,1,00:01:13.8
975,154,2,00:01:13.8
975,807,1,00:01:13.8
975,807,2,00:01:13.4
975,807,3,00:01:13.3
975,815,1,00:01:13.5
975,815,2,00:01:13.3
975,815,3,00:01:13
975,817,1,00:01:13.5
975,817,2,00:01:12.8
975,817,3,00:01:12.6
975,822,1,00:01:12.7
975,822,2,00:01:12.6
975,822,3,00:01:12.2
975,825,1,00:01:14.3
975,826,1,00:01:13.8
975,826,2,00:01:13.7
975,828,1,00:01:14.5
975,830,1,00:01:13.2
975,830,2,00:01:12.8
975,830,3,00:01:12.4
975,832,1,00:01:14.1
975,832,2,00:01:13.8
975,835,1,00:01:14
975,835,2,00:01:14.3
975,836,1,00:01:14.8
975,838,1,00:01:14.2
975,839,1,00:01:13.5
975,839,2,00:01:13.3
975,839,3,00:01:13.1
975,840,1,00:01:14.2
976,1,1,00:01:42
976,1,2,00:01:41.3
976,1,3,00:01:40.6
976,4,1,00:01:44.3
976,8,1,00:01:42.7
976,8,2,00:01:42.1
976,8,3,00:01:41.7
976,13,1,00:01:43.2
976,13,2,00:01:42.7
976,13,3,00:01:42.8
976,20,1,00:01:43
976,20,2,00:01:41.9
976,20,3,00:01:41.8
976,154,1,00:01:44.5
976,807,1,00:01:43.9
976,807,2,00:01:44.3
976,815,1,00:01:43.2
976,815,2,00:01:42.5
976,815,3,00:01:42.1
976,817,1,00:01:42.9
976,817,2,00:01:42.2
976,817,3,00:01:43.4
976,822,1,00:01:43
976,822,2,00:01:41.5
976,822,3,00:01:41
976,825,1,00:01:44
976,825,2,00:01:43.8
976,826,1,00:01:42.9
976,826,2,00:01:43.2
976,828,1,00:01:44.8
976,830,1,00:01:42.5
976,830,2,00:01:42
976,830,3,00:01:41.9
976,832,1,00:01:43.5
976,832,2,00:01:43.3
976,836,1,00:01:44.3
976,836,2,00:01:44.6
976,838,1,00:01:45
976,839,1,00:01:43.1
976,839,2,00:01:42.8
976,839,3,00:01:42.2
976,840,1,00:01:43.6
976,840,2,00:01:42.3
976,840,3,00:01:42.8
977,1,1,00:01:05.1
977,1,2,00:01:04.8
977,1,3,00:01:04.4
977,4,1,00:01:06.2
977,4,2,00:01:05.6
977,8,1,00:01:05.1
977,8,2,00:01:05
977,8,3,00:01:04.8
977,13,1,00:01:06.5
977,20,1,00:01:05.6
977,20,2,00:01:04.8
977,20,3,00:01:04.3
977,154,1,00:01:05.9
977,154,2,00:01:05.3
977,154,3,00:01:05.5
977,807,1,00:01:06.2
977,807,2,00:01:05.6
977,815,1,00:01:06
977,815,2,00:01:05.4
977,815,3,00:01:05.6
977,817,1,00:01:05.9
977,817,2,00:01:05.2
977,817,3,00:01:04.9
977,822,1,00:01:05.8
977,822,2,00:01:04.3
977,822,3,00:01:04.3
977,825,1,00:01:06.1
977,826,1,00:01:06
977,826,2,00:01:05.9
977,828,1,00:01:06.9
977,830,1,00:01:05.8
977,830,2,00:01:04.9
977,830,3,00:01:05
977,832,1,00:01:05.7
977,832,2,00:01:05.5
977,832,3,00:01:05.7
977,835,1,00:01:06.3
977,836,1,00:01:07
977,838,1,00:01:06.3
977,838,2,00:01:05.7
977,839,1,00:01:06
977,839,2,00:01:05.5
977,839,3,00:01:05.7
977,840,1,00:01:06.6
978,1,1,00:01:39.1
978,1,2,00:01:27.9
978,1,3,00:01:26.6
978,4,1,00:01:37.6
978,4,2,00:01:30.6
978,8,1,00:01:40.5
978,8,2,00:01:29
978,8,3,00:01:27.1
978,13,1,00:01:41.9
978,13,2,00:01:31.5
978,20,1,00:01:40
978,20,2,00:01:29
978,20,3,00:01:27.4
978,154,1,00:01:42
978,154,2,00:01:30
978,154,3,00:01:29.5
978,807,1,00:01:39.2
978,807,2,00:01:29.3
978,807,3,00:01:28.9
978,815,1,00:01:42
978,815,2,00:01:29.8
978,815,3,00:01:28.9
978,817,1,00:01:43
978,822,1,00:01:39.7
978,822,2,00:01:28.7
978,822,3,00:01:27.4
978,825,1,00:01:42.6
978,826,1,00:01:41.7
978,826,2,00:01:30.4
978,828,1,00:01:42.6
978,830,1,00:01:38.9
978,830,2,00:01:29.4
978,830,3,00:01:28.1
978,832,1,00:01:41.1
978,832,2,00:01:31.4
978,835,1,00:01:41.4
978,835,2,00:01:30.2
978,836,1,00:01:42.6
978,838,1,00:01:40
978,838,2,00:01:30.1
978,838,3,00:01:29.4
978,839,1,00:01:39.7
978,839,2,00:01:29.7
978,839,3,00:01:29.1
978,840,1,00:01:42.6
979,1,1,00:01:17.5
979,1,2,00:01:16.7
979,1,3,00:01:16.7
979,4,1,00:01:18.4
979,4,2,00:01:17.9
979,4,3,00:01:17.5
979,8,1,00:01:17.4
979,8,2,00:01:17.2
979,8,3,00:01:16.4
979,20,1,00:01:17.2
979,20,2,00:01:16.8
979,20,3,00:01:16.3
979,154,1,00:01:19.1
979,154,2,00:01:18.8
979,807,1,00:01:18.1
979,807,2,00:01:17.7
979,807,3,00:01:17.5
979,814,1,00:01:19.9
979,815,1,00:01:19.1
979,815,2,00:01:18.6
979,817,1,00:01:17.7
979,817,2,00:01:17.7
979,817,3,00:01:16.8
979,822,1,00:01:18.1
979,822,2,00:01:17.4
979,822,3,00:01:16.5
979,825,1,00:01:19.1
979,826,1,00:01:18.7
979,826,2,00:01:18.5
979,828,1,00:01:20
979,830,1,00:01:17.3
979,830,2,00:01:17
979,830,3,00:01:16.8
979,832,1,00:01:18.9
979,832,2,00:01:18.3
979,832,3,00:01:18.9
979,835,1,00:01:18.7
979,835,2,00:01:18.4
979,836,1,00:01:19.8
979,838,1,00:01:18.5
979,838,2,00:01:18
979,838,3,00:01:17.9
979,839,1,00:01:18.8
979,839,2,00:01:18.5
979,840,1,00:01:19.1
980,1,1,00:01:44.2
980,1,2,00:01:42.9
980,1,3,00:01:42.6
980,4,1,00:01:45.7
980,4,2,00:01:45.1
980,8,1,00:01:44.7
980,8,2,00:01:43.7
980,8,3,00:01:43.3
980,13,1,00:01:45.8
980,20,1,00:01:44.3
980,20,2,00:01:44
980,20,3,00:01:42.8
980,154,1,00:01:45.7
980,154,2,00:01:45.1
980,807,1,00:01:45.3
980,807,2,00:01:45
980,807,3,00:01:45
980,815,1,00:01:45.6
980,815,2,00:01:44.9
980,815,3,00:01:45.2
980,817,1,00:01:45.1
980,817,2,00:01:44.2
980,817,3,00:01:43.9
980,822,1,00:01:44.8
980,822,2,00:01:43.2
980,822,3,00:01:43.1
980,825,1,00:01:45.5
980,825,2,00:01:45.4
980,826,1,00:01:46
980,828,1,00:01:47.2
980,830,1,00:01:44.5
980,830,2,00:01:43.9
980,830,3,00:01:43.4
980,832,1,00:01:45.4
980,832,2,00:01:45.4
980,835,1,00:01:45.4
980,835,2,00:01:44.7
980,836,1,00:01:47.7
980,838,1,00:01:45.4
980,839,1,00:01:45.3
980,839,2,00:01:45
980,839,3,00:01:45.4
980,840,1,00:01:46.9
981,1,1,00:01:36
981,1,2,00:01:34.7
981,1,3,00:01:35.6
981,4,1,00:01:39.1
981,4,2,00:01:38.2
981,8,1,00:01:38.2
981,8,2,00:01:37
981,8,3,00:01:38
981,13,1,00:01:38.3
981,13,2,00:01:37.5
981,13,3,00:01:38.3
981,20,1,00:01:37.2
981,20,2,00:01:36.2
981,20,3,00:01:38.1
981,154,1,00:01:43.4
981,807,1,00:01:39.2
981,807,2,00:01:38.1
981,815,1,00:01:38.5
981,815,2,00:01:37.6
981,817,1,00:01:38.3
981,817,2,00:01:37.3
981,817,3,00:01:36.8
981,822,1,00:01:35.7
981,822,2,00:01:35.4
981,822,3,00:01:37.8
981,825,1,00:01:40.5
981,826,1,00:01:39.2
981,826,2,00:01:38.2
981,828,1,00:01:41.7
981,830,1,00:01:37.3
981,830,2,00:01:36.1
981,830,3,00:01:36.7
981,832,1,00:01:39.8
981,832,2,00:01:38.5
981,835,1,00:01:40.6
981,836,1,00:01:41.9
981,838,1,00:01:38.8
981,838,2,00:01:37.5
981,838,3,00:01:39.2
981,839,1,00:01:38.8
981,839,2,00:01:37.6
981,839,3,00:01:37.7
981,840,1,00:01:37.7
981,840,2,00:01:37
981,840,3,00:01:37
982,1,1,00:01:42.5
982,1,2,00:01:40.6
982,1,3,00:01:40.1
982,4,1,00:01:42.1
982,4,2,00:01:41.4
982,4,3,00:01:41.2
982,8,1,00:01:43.3
982,8,2,00:01:40.5
982,8,3,00:01:40.1
982,13,1,00:01:44
982,20,1,00:01:43.3
982,20,2,00:01:40.5
982,20,3,00:01:39.5
982,154,1,00:01:43.6
982,154,2,00:01:43.9
982,807,1,00:01:42.6
982,807,2,00:01:41.3
982,807,3,00:01:41
982,815,1,00:01:43.6
982,815,2,00:01:42.2
982,817,1,00:01:42.1
982,817,2,00:01:40.4
982,817,3,00:01:39.8
982,822,1,00:01:43.1
982,822,2,00:01:41.4
982,822,3,00:01:40.8
982,825,1,00:01:43.8
982,826,1,00:01:42.5
982,826,2,00:01:42.3
982,828,1,00:01:45.6
982,830,1,00:01:42
982,830,2,00:01:40.3
982,830,3,00:01:39.8
982,832,1,00:01:42.2
982,832,2,00:01:41.8
982,832,3,00:01:42.1
982,835,1,00:01:42.5
982,835,2,00:01:42.1
982,836,1,00:01:45.1
982,838,1,00:01:42.2
982,838,2,00:01:41.2
982,838,3,00:01:41.4
982,839,1,00:01:43.6
982,839,2,00:01:42.8
982,840,1,00:01:44.7
983,1,1,00:01:31.6
983,1,2,00:01:31
983,1,3,00:01:30.1
983,4,1,00:01:33
983,4,2,00:01:32
983,4,3,00:01:31.7
983,8,1,00:01:32.3
983,8,2,00:01:30.9
983,8,3,00:01:30.1
983,13,1,00:01:32.3
983,13,2,00:01:32
983,20,1,\N
983,154,1,00:01:33.3
983,807,1,00:01:32.6
983,807,2,00:01:31.8
983,807,3,00:01:31.6
983,815,1,00:01:32.8
983,815,2,00:01:31.5
983,815,3,00:01:31.7
983,817,1,00:01:32.4
983,817,2,00:01:31.1
983,817,3,00:01:30.6
983,822,1,00:01:32.3
983,822,2,00:01:30.8
983,822,3,00:01:30.8
983,825,1,00:01:33.4
983,828,1,00:01:34
983,830,1,00:01:31.9
983,830,2,00:01:30.9
983,830,3,00:01:30.5
983,832,1,00:01:32.7
983,832,2,00:01:32.4
983,835,1,00:01:32.6
983,835,2,00:01:32.1
983,836,1,00:01:33.5
983,838,1,00:01:32.8
983,838,2,00:01:31.8
983,838,3,00:01:31.6
983,839,1,00:01:32.5
983,839,2,00:01:31.7
983,839,3,00:01:31.5
983,840,1,00:01:33
983,840,2,00:01:32.3
983,842,1,00:01:32.5
983,842,2,00:01:32.6
984,1,1,00:01:29
984,1,2,00:01:27.8
984,1,3,00:01:27.3
984,4,1,00:01:30.5
984,4,2,00:01:29.7
984,4,3,00:01:30.7
984,8,1,00:01:29.2
984,8,2,00:01:29.1
984,8,3,00:01:28.5
984,13,1,00:01:30.4
984,13,2,00:01:29.7
984,13,3,00:01:29.5
984,20,1,00:01:29.4
984,20,2,00:01:28.2
984,20,3,00:01:27.8
984,154,1,00:01:30.8
984,807,1,00:01:30.3
984,807,2,00:01:29.9
984,815,1,00:01:29.7
984,815,2,00:01:29.3
984,815,3,00:01:29.3
984,817,1,00:01:29.5
984,817,2,00:01:28.9
984,817,3,00:01:28.3
984,822,1,00:01:29.3
984,822,2,00:01:28.5
984,822,3,00:01:27.7
984,825,1,00:01:30.8
984,825,2,00:01:30
984,828,1,00:01:31.6
984,830,1,00:01:29.2
984,830,2,00:01:28.7
984,830,3,00:01:28.3
984,832,1,00:01:30.6
984,832,2,00:01:30.4
984,835,1,00:01:30.5
984,835,2,00:01:30
984,836,1,00:01:31.9
984,838,1,00:01:30.7
984,838,2,00:01:29.8
984,839,1,00:01:30.1
984,839,2,00:01:29.2
984,839,3,00:01:29.1
984,840,1,00:01:31.4
984,842,1,00:01:31.3
985,1,1,00:01:34.8
985,1,2,00:01:33.4
985,1,3,00:01:33.1
985,4,1,00:01:35.7
985,4,2,00:01:35
985,4,3,00:01:35
985,8,1,00:01:35.6
985,8,2,00:01:33.8
985,8,3,00:01:33.6
985,13,1,00:01:35.6
985,13,2,00:01:35.2
985,20,1,00:01:35.4
985,20,2,00:01:34.1
985,20,3,00:01:33.3
985,154,1,00:01:36.8
985,154,2,00:01:35.9
985,807,1,00:01:35.7
985,815,1,00:01:36.4
985,815,2,00:01:34.8
985,815,3,00:01:35.1
985,817,1,00:01:36
985,817,2,00:01:34.5
985,817,3,00:01:33.6
985,822,1,00:01:35.3
985,822,2,00:01:33.8
985,822,3,00:01:33.6
985,825,1,00:01:37.4
985,826,1,00:01:36.1
985,826,2,00:01:35.5
985,828,1,00:01:36.8
985,830,1,00:01:34.9
985,830,2,00:01:34.7
985,830,3,00:01:33.7
985,832,1,00:01:35.5
985,832,2,00:01:34.9
985,832,3,00:01:34.9
985,836,1,00:01:37.2
985,838,1,00:01:36.3
985,838,2,00:01:35.6
985,839,1,00:01:35.8
985,839,2,00:01:35.1
985,839,3,00:01:34.6
985,840,1,00:01:36.9
985,843,1,00:01:36.9
986,1,1,00:01:17.5
986,1,2,00:01:17
986,1,3,00:01:16.9
986,4,1,00:01:17.7
986,8,1,00:01:18.1
986,8,2,00:01:17.5
986,8,3,00:01:17.2
986,13,1,00:01:18.6
986,13,2,00:01:18.1
986,20,1,00:01:17.7
986,20,2,00:01:16.9
986,20,3,00:01:16.5
986,154,1,00:01:19.5
986,807,1,00:01:18.3
986,807,2,00:01:17.8
986,807,3,00:01:17.5
986,815,1,00:01:18
986,815,2,00:01:17.9
986,815,3,00:01:17.8
986,817,1,00:01:18.2
986,817,2,00:01:17.6
986,817,3,00:01:17.4
986,822,1,00:01:17.6
986,822,2,00:01:17.2
986,822,3,00:01:17
986,825,1,00:01:19.4
986,828,1,00:01:19.2
986,830,1,00:01:17.6
986,830,2,00:01:16.5
986,830,3,00:01:16.6
986,832,1,00:01:18.4
986,832,2,00:01:17.8
986,832,3,00:01:17.8
986,836,1,00:01:19.3
986,838,1,00:01:18.6
986,839,1,00:01:18.3
986,839,2,00:01:17.8
986,839,3,00:01:17.4
986,840,1,00:01:18.9
986,840,2,00:01:19.2
986,843,1,00:01:18.7
987,1,1,\N
987,4,1,00:01:10.2
987,4,2,00:01:09.6
987,4,3,00:01:09.6
987,8,1,00:01:09.4
987,8,2,00:01:09.1
987,8,3,00:01:08.5
987,13,1,00:01:09.8
987,13,2,00:01:09.6
987,13,3,00:01:09.8
987,20,1,00:01:09.6
987,20,2,00:01:08.5
987,20,3,00:01:08.4
987,154,1,00:01:10.1
987,154,2,00:01:09.9
987,807,1,00:01:10.1
987,807,2,00:01:09.7
987,807,3,00:01:09.7
987,815,1,00:01:10.1
987,815,2,00:01:09.8
987,815,3,00:01:09.6
987,817,1,00:01:09.8
987,817,2,00:01:09.5
987,817,3,00:01:09.3
