raceId,constructorId,position,points,pointsTotal,wins
372,25,8,0,0,0
372,18,9,0,0,0
372,33,10,0,0,0
372,42,11,0,0,0
372,39,12,0,0,0
372,44,13,0,0,0
372,3,14,0,0,0
372,37,15,0,0,0
372,49,16,0,0,0
372,45,17,0,0,0
372,35,18,0,0,0
373,1,1,15,24,2
373,6,2,2,10,0
373,32,3,4,9,0
373,21,5,0,3,0
373,22,4,4,4,0
373,27,6,0,0,0
373,48,13,0,0,0
373,25,11,0,0,0
373,18,8,0,0,0
373,33,9,0,0,0
373,42,14,0,0,0
373,39,7,0,0,0
373,44,15,0,0,0
373,3,10,0,0,0
373,37,12,0,0,0
373,49,17,0,0,0
373,45,18,0,0,0
373,35,16,0,0,0
374,1,1,9,33,3
374,6,2,10,20,0
374,32,3,0,9,0
374,21,4,3,6,0
374,22,5,0,4,0
374,27,9,0,0,0
374,48,14,0,0,0
374,25,6,2,2,0
374,18,13,0,0,0
374,33,8,0,0,0
374,42,15,0,0,0
374,39,12,0,0,0
374,44,17,0,0,0
374,3,7,1,1,0
374,37,11,0,0,0
374,49,16,0,0,0
374,45,10,0,0,0
374,35,18,0,0,0
375,1,1,15,48,4
375,6,2,7,27,0
375,32,3,0,9,0
375,21,4,3,9,0
375,22,5,0,4,0
375,27,9,0,0,0
375,48,17,0,0,0
375,25,6,0,2,0
375,18,13,0,0,0
375,33,8,0,0,0
375,42,15,0,0,0
375,39,11,0,0,0
375,44,14,0,0,0
375,3,7,0,1,0
375,37,12,0,0,0
375,49,16,0,0,0
375,45,10,0,0,0
375,35,18,0,0,0
376,1,1,15,63,5
376,6,2,0,27,0
376,32,3,3,12,0
376,21,4,0,9,0
376,22,5,4,8,0
376,27,11,0,0,0
376,48,12,0,0,0
376,25,6,1,3,0
376,18,15,0,0,0
376,33,9,0,0,0
376,42,10,0,0,0
376,39,14,0,0,0
376,44,16,0,0,0
376,3,8,0,1,0
376,37,7,2,2,0
376,49,17,0,0,0
376,45,13,0,0,0
376,35,18,0,0,0
377,1,1,15,78,6
377,6,2,0,27,0
377,32,4,0,12,0
377,21,5,0,9,0
377,22,3,4,12,0
377,27,14,0,0,0
377,48,7,3,3,0
377,25,6,2,5,0
377,18,9,1,1,0
377,33,11,0,0,0
377,42,12,0,0,0
377,39,16,0,0,0
377,44,17,0,0,0
377,3,10,0,1,0
377,37,8,0,2,0
377,49,18,0,0,0
377,45,15,0,0,0
377,35,13,0,0,0
378,1,1,15,93,7
378,6,2,7,34,0
378,32,3,2,14,0
378,21,5,0,9,0
378,22,4,1,13,0
378,27,14,0,0,0
378,48,7,0,3,0
378,25,6,0,5,0
378,18,9,0,1,0
378,33,11,0,0,0
378,42,13,0,0,0
378,39,16,0,0,0
378,44,17,0,0,0
378,3,10,0,1,0
378,37,8,0,2,0
378,49,18,0,0,0
378,45,15,0,0,0
378,35,12,0,0,0
379,1,1,9,102,8
379,6,2,0,34,0
379,32,4,2,16,0
379,21,5,1,10,0
379,22,3,4,17,0
379,27,14,0,0,0
379,48,9,0,3,0
379,25,8,0,5,0
379,18,10,0,1,0
379,33,11,0,0,0
379,42,13,0,0,0
379,39,16,0,0,0
379,44,17,0,0,0
379,3,6,6,7,0
379,37,7,3,5,0
379,49,18,0,0,0
379,45,15,0,0,0
379,35,12,0,0,0
380,1,1,15,117,9
380,6,2,7,41,0
380,32,4,0,16,0
380,21,5,0,10,0
380,22,3,1,18,0
380,27,14,0,0,0
380,48,9,0,3,0
380,25,8,0,5,0
380,18,10,0,1,0
380,33,11,0,0,0
380,42,13,0,0,0
380,39,16,0,0,0
380,44,17,0,0,0
380,3,6,0,7,0
380,37,7,2,7,0
380,49,18,0,0,0
380,45,15,0,0,0
380,35,12,0,0,0
381,1,1,15,132,10
381,6,2,3,44,0
381,32,4,0,16,0
381,21,5,0,10,0
381,22,3,4,22,0
381,27,14,0,0,0
381,48,9,0,3,0
381,25,8,0,5,0
381,18,10,0,1,0
381,33,11,0,0,0
381,42,13,0,0,0
381,39,16,0,0,0
381,44,17,0,0,0
381,3,7,1,8,0
381,37,6,2,9,0
381,49,18,0,0,0
381,45,15,0,0,0
381,35,12,0,0,0
382,1,1,15,147,11
382,6,2,0,44,0
382,32,4,3,19,0
382,21,6,3,13,0
382,22,3,0,22,0
382,27,14,0,0,0
382,48,9,0,3,0
382,25,8,0,5,0
382,18,10,0,1,0
382,33,11,0,0,0
382,42,13,0,0,0
382,39,16,0,0,0
382,44,17,0,0,0
382,3,7,0,8,0
382,37,5,4,13,0
382,49,18,0,0,0
382,45,15,0,0,0
382,35,12,0,0,0
383,1,1,0,147,11
383,6,2,15,59,1
383,32,5,0,19,0
383,21,4,7,20,0
383,22,3,1,23,0
383,27,14,0,0,0
383,48,9,0,3,0
383,25,8,0,5,0
383,18,10,0,1,0
383,33,11,0,0,0
383,42,13,0,0,0
383,39,16,0,0,0
383,44,17,0,0,0
383,3,7,0,8,0
383,37,6,2,15,0
383,49,18,0,0,0
383,45,15,0,0,0
383,35,12,0,0,0
384,1,1,10,157,12
384,6,2,2,61,1
384,32,6,0,19,0
384,21,4,3,23,0
384,22,3,4,27,0
384,27,14,0,0,0
384,48,9,0,3,0
384,25,8,0,5,0
384,18,10,0,1,0
384,33,11,0,0,0
384,42,13,0,0,0
384,39,15,0,0,0
384,44,17,0,0,0
384,3,7,0,8,0
384,37,5,6,21,0
384,49,18,0,0,0
384,45,16,0,0,0
384,35,12,0,0,0
385,1,1,12,169,13
385,6,2,1,62,1
385,32,6,0,19,0
385,21,4,0,23,0
385,22,3,4,31,0
385,27,14,0,0,0
385,48,9,0,3,0
385,25,8,0,5,0
385,18,10,0,1,0
385,33,11,0,0,0
385,42,13,0,0,0
385,39,15,0,0,0
385,44,17,0,0,0
385,3,7,8,16,0
385,37,5,0,21,0
385,49,18,0,0,0
385,45,16,0,0,0
385,35,12,0,0,0
386,1,1,15,184,14
386,6,2,3,65,1
386,32,6,0,19,0
386,21,4,0,23,0
386,22,3,6,37,0
386,27,15,0,0,0
386,48,9,0,3,0
386,25,8,0,5,0
386,18,10,0,1,0
386,33,11,0,0,0
386,42,14,0,0,0
386,39,13,0,0,0
386,44,17,0,0,0
386,3,7,1,17,0
386,37,5,0,21,0
386,49,18,0,0,0
386,45,16,0,0,0
386,35,12,0,0,0
387,1,1,15,199,15
387,6,2,0,65,1
387,32,4,4,23,0
387,21,5,0,23,0
387,22,3,2,39,0
387,27,15,0,0,0
387,48,9,0,3,0
387,25,8,0,5,0
387,18,10,0,1,0
387,33,11,0,0,0
387,42,14,0,0,0
387,39,13,0,0,0
387,44,17,0,0,0
387,3,7,3,20,0
387,37,6,1,22,0
387,49,18,0,0,0
387,45,16,0,0,0
387,35,12,0,0,0
388,1,1,13,13,1
388,3,2,7,7,0
388,6,3,3,3,0
388,22,4,2,2,0
388,32,5,0,0,0
388,49,6,0,0,0
388,25,7,0,0,0
388,39,8,0,0,0
388,21,9,0,0,0
388,34,10,0,0,0
388,45,11,0,0,0
388,18,12,0,0,0
388,37,13,0,0,0
389,1,2,3,16,1
389,3,1,9,16,1
389,6,4,4,7,0
389,22,6,0,2,0
389,32,3,7,7,0
389,49,5,2,2,0
389,25,7,0,0,0
389,39,11,0,0,0
389,21,10,0,0,0
389,34,8,0,0,0
389,45,12,0,0,0
389,18,13,0,0,0
389,37,14,0,0,0
389,33,9,0,0,0
389,27,15,0,0,0
390,1,1,15,31,2
390,3,2,0,16,1
390,6,4,0,7,0
390,22,8,0,2,0
390,32,3,2,9,0
390,49,7,0,2,0
390,25,10,0,0,0
390,39,12,0,0,0
390,21,6,3,3,0
390,34,5,4,4,0
390,45,13,0,0,0
390,18,15,0,0,0
390,37,14,0,0,0
390,33,11,0,0,0
390,27,9,1,1,0
391,1,1,0,31,2
391,3,2,6,22,1
391,6,4,7,14,0
391,22,9,0,2,0
391,32,3,9,18,1
391,49,7,0,2,0
391,25,8,2,2,0
391,39,13,0,0,0
391,21,6,0,3,0
391,34,5,0,4,0
391,45,14,0,0,0
391,18,15,0,0,0
391,37,11,1,1,0
391,33,12,0,0,0
391,27,10,0,1,0
392,1,1,4,35,2
392,3,2,8,30,1
392,6,4,3,17,0
392,22,9,0,2,0
392,32,3,9,27,2
392,49,7,0,2,0
392,25,8,0,2,0
392,39,13,0,0,0
392,21,6,1,4,0
392,34,5,0,4,0
392,45,14,0,0,0
392,18,15,0,0,0
392,37,11,0,1,0
392,33,12,0,0,0
392,27,10,0,1,0
393,1,2,4,39,2
393,3,1,15,45,2
393,6,4,0,17,0
393,22,7,2,4,0
393,32,3,3,30,2
393,49,9,0,2,0
393,25,8,1,3,0
393,39,13,0,0,0
393,21,6,0,4,0
393,34,5,0,4,0
393,45,14,0,0,0
393,18,15,0,0,0
393,37,11,0,1,0
393,33,12,0,0,0
393,27,10,0,1,0
394,1,2,0,39,2
394,3,1,15,60,3
394,6,4,0,17,0
394,22,6,1,5,0
394,32,3,7,37,2
394,49,9,0,2,0
394,25,8,0,3,0
394,39,13,0,0,0
394,21,5,2,6,0
394,34,7,0,4,0
394,45,14,0,0,0
394,18,15,0,0,0
394,37,11,0,1,0
394,33,12,0,0,0
394,27,10,0,1,0
395,1,2,6,45,2
395,3,1,9,69,4
395,6,4,0,17,0
395,22,7,0,5,0
395,32,3,4,41,2
395,49,9,0,2,0
395,25,5,5,8,0
395,39,13,0,0,0
395,21,6,0,6,0
395,34,8,0,4,0
395,45,14,0,0,0
395,18,15,0,0,0
395,37,12,0,1,0
395,33,11,1,1,0
395,27,10,0,1,0
396,1,2,4,49,2
396,3,1,9,78,5
396,6,4,0,17,0
396,22,6,3,8,0
396,32,3,6,47,2
396,49,9,0,2,0
396,25,5,0,8,0
396,39,13,0,0,0
396,21,7,1,7,0
396,34,8,2,6,0
396,45,15,0,0,0
396,18,14,0,0,0
396,37,12,0,1,0
396,33,11,0,1,0
396,27,10,0,1,0
397,1,2,1,50,2
397,3,1,15,93,6
397,6,4,0,17,0
397,22,5,7,15,0
397,32,3,2,49,2
397,49,9,0,2,0
397,25,6,0,8,0
397,39,13,0,0,0
397,21,7,0,7,0
397,34,8,0,6,0
397,45,15,0,0,0
397,18,14,0,0,0
397,37,12,0,1,0
397,33,11,0,1,0
397,27,10,0,1,0
398,1,3,1,51,2
398,3,1,13,106,7
398,6,4,3,20,0
398,22,5,2,17,0
398,32,2,6,55,2
398,49,9,0,2,0
398,25,6,0,8,0
398,39,13,0,0,0
398,21,7,0,7,0
398,34,8,0,6,0
398,45,15,0,0,0
398,18,14,0,0,0
398,37,12,0,1,0
398,33,11,0,1,0
398,27,10,0,1,0
398,42,16,0,0,0
399,1,2,11,62,3
399,3,1,4,110,7
399,6,4,6,26,0
399,22,5,3,20,0
399,32,3,0,55,2
399,49,9,0,2,0
399,25,6,0,8,0
399,21,7,1,8,0
399,34,8,0,6,0
399,45,15,0,0,0
399,18,14,0,0,0
399,37,12,0,1,0
399,33,11,0,1,0
399,27,10,0,1,0
400,1,2,10,72,3
400,3,1,12,122,8
400,6,4,0,26,0
400,22,5,0,20,0
400,32,3,2,57,2
400,49,9,0,2,0
400,25,6,0,8,0
400,39,13,0,0,0
400,21,7,0,8,0
400,34,8,0,6,0
400,45,15,0,0,0
400,18,14,0,0,0
400,37,12,0,1,0
400,33,10,1,2,0
400,27,11,0,1,0
400,42,16,0,0,0
401,1,2,0,72,3
401,3,1,15,137,9
401,6,4,0,26,0
401,22,5,2,22,0
401,32,3,0,57,2
401,49,10,0,2,0
401,25,8,0,8,0
401,21,6,3,11,0
401,34,7,4,10,0
401,45,15,0,0,0
401,18,14,0,0,0
401,37,12,0,1,0
401,33,9,1,3,0
401,27,11,0,1,0
402,1,2,4,76,3
402,3,1,0,137,9
402,6,4,12,38,1
402,22,5,2,24,0
402,32,3,7,64,2
402,49,10,0,2,0
402,25,8,0,8,0
402,39,13,0,0,0
402,21,6,0,11,0
402,34,7,0,10,0
402,45,15,0,0,0
402,18,14,0,0,0
402,37,12,0,1,0
402,33,9,0,3,0
402,27,11,0,1,0
403,1,2,0,76,3
403,3,1,0,137,9
403,6,4,15,53,2
403,22,5,4,28,0
403,32,3,0,64,2
403,49,10,0,2,0
403,25,6,3,11,0
403,39,12,1,1,0
403,21,7,0,11,0
403,34,8,0,10,0
403,45,15,0,0,0
403,18,14,0,0,0
403,37,13,0,1,0
403,33,9,0,3,0
403,27,11,0,1,0
404,3,1,9,9,1
404,32,3,6,6,0
404,27,2,7,7,0
404,25,4,2,2,0
404,22,5,1,1,0
404,34,6,0,0,0
404,21,7,0,0,0
404,6,8,0,0,0
404,1,9,0,0,0
404,45,10,0,0,0
404,26,11,0,0,0
404,49,12,0,0,0
404,18,13,0,0,0
405,3,2,6,15,1
405,32,1,9,15,1
405,27,3,0,7,0
405,25,6,0,2,0
405,22,5,3,4,0
405,34,8,0,0,0
405,21,7,0,0,0
405,6,10,0,0,0
405,1,4,7,7,0
405,45,11,0,0,0
405,26,9,0,0,0
405,49,12,0,0,0
405,18,13,0,0,0
406,3,1,6,21,1
406,32,3,0,15,1
406,27,5,0,7,0
406,25,7,0,2,0
406,22,4,4,8,0
406,34,8,1,1,0
406,21,9,0,0,0
406,6,6,3,3,0
406,1,2,11,18,1
406,45,11,0,0,0
406,26,10,0,0,0
406,49,12,0,0,0
406,18,13,0,0,0
407,3,2,3,24,1
407,32,3,4,19,1
407,27,4,3,10,0
407,25,7,0,2,0
407,22,5,0,8,0
407,34,8,0,1,0
407,21,9,0,0,0
407,6,6,0,3,0
407,1,1,15,33,2
407,45,12,0,0,0
407,26,10,0,0,0
407,49,11,0,0,0
407,18,13,0,0,0
408,3,2,9,33,2
408,32,3,6,25,1
408,27,4,2,12,0
408,25,7,0,2,0
408,22,6,0,8,0
408,34,8,0,1,0
408,21,9,0,0,0
408,6,5,7,10,0
408,1,1,1,34,2
408,45,12,0,0,0
408,26,10,0,0,0
408,49,11,0,0,0
408,18,13,0,0,0
409,3,1,13,46,3
409,32,3,2,27,1
409,27,4,1,13,0
409,25,7,0,2,0
409,22,6,0,8,0
409,34,8,0,1,0
409,21,9,0,0,0
409,6,5,0,10,0
409,1,2,9,43,2
409,45,12,0,0,0
409,26,10,0,0,0
409,49,11,0,0,0
409,18,13,0,0,0
411,3,1,13,61,4
410,18,13,0,0,0
410,49,11,0,0,0
410,26,10,0,0,0
410,6,5,3,13,0
410,34,8,1,2,0
410,25,7,0,2,0
410,27,4,6,19,0
410,22,6,0,8,0
410,21,9,0,0,0
410,45,12,0,0,0
410,1,2,4,47,2
410,32,3,9,36,2
410,3,1,2,48,3
411,32,3,0,36,2
411,27,4,3,22,0
411,25,7,0,2,0
411,22,6,0,8,0
411,34,8,0,2,0
411,21,9,0,0,0
411,6,5,0,13,0
411,1,2,9,56,2
411,45,12,0,0,0
411,26,10,0,0,0
411,49,11,0,0,0
411,18,13,0,0,0
412,3,1,15,76,5
412,32,3,0,36,2
412,27,4,3,25,0
412,25,7,3,5,0
412,22,6,0,8,0
412,34,8,0,2,0
412,21,9,0,0,0
412,6,5,0,13,0
412,1,2,4,60,2
412,45,12,0,0,0
412,26,11,0,0,0
412,49,10,0,0,0
412,18,13,0,0,0
413,3,1,13,89,6
413,32,3,6,42,2
413,27,4,3,28,0
413,25,7,0,5,0
413,22,6,0,8,0
413,34,8,0,2,0
413,21,9,0,0,0
413,6,5,0,13,0
413,1,2,3,63,2
413,45,12,0,0,0
413,26,10,0,0,0
413,49,11,0,0,0
413,18,13,0,0,0
414,3,1,13,102,7
414,32,3,8,50,2
414,27,4,0,28,0
414,25,7,1,6,0
414,22,6,0,8,0
414,34,8,0,2,0
414,21,9,0,0,0
414,6,5,3,16,0
414,1,2,0,63,2
414,45,12,0,0,0
414,26,10,0,0,0
414,49,11,0,0,0
414,18,13,0,0,0
415,3,1,0,102,7
415,32,3,0,50,2
415,27,4,0,28,0
415,25,7,0,6,0
415,22,6,0,8,0
415,34,9,0,2,0
415,21,10,1,1,0
415,6,5,10,26,0
415,1,2,9,72,3
415,45,12,0,0,0
415,26,8,5,5,0
415,49,11,0,0,0
415,18,13,0,0,0
416,3,1,15,117,8
416,32,3,0,50,2
416,27,5,0,28,0
416,25,8,0,6,0
416,22,6,2,10,0
416,34,9,0,2,0
416,21,10,0,1,0
416,6,4,4,30,0
416,1,2,3,75,3
416,45,12,0,0,0
416,26,7,1,6,0
416,49,11,0,0,0
416,18,13,0,0,0
416,39,14,0,0,0
417,3,1,13,130,9
417,32,3,3,53,2
417,27,5,0,28,0
417,25,8,0,6,0
417,22,6,0,10,0
417,34,9,0,2,0
417,21,10,0,1,0
417,6,4,3,33,0
417,1,2,6,81,3
417,45,12,0,0,0
417,26,7,0,6,0
417,49,11,0,0,0
417,18,13,0,0,0
417,39,14,0,0,0
418,3,1,5,135,9
418,32,3,4,57,2
418,27,5,1,29,0
418,25,8,0,6,0
418,22,6,9,19,1
418,34,9,0,2,0
418,21,10,0,1,0
418,6,4,0,33,0
418,1,2,6,87,3
418,45,13,0,0,0
418,26,7,0,6,0
418,49,11,0,0,0
418,18,12,0,0,0
419,3,1,6,141,9
419,32,3,1,58,2
419,27,5,0,29,0
419,25,7,5,11,0
419,22,6,0,19,1
419,34,9,0,2,0
419,21,10,0,1,0
419,6,4,4,37,0
419,1,2,9,96,4
419,45,13,0,0,0
419,26,8,0,6,0
419,49,11,0,0,0
419,18,12,0,0,0
420,1,1,9,9,1
420,6,2,9,9,0
420,32,3,4,4,0
420,4,4,2,2,0
420,27,5,1,1,0
420,25,6,0,0,0
420,50,7,0,0,0
420,21,8,0,0,0
420,45,9,0,0,0
420,51,10,0,0,0
420,18,11,0,0,0
420,3,12,0,0,0
420,34,13,0,0,0
420,52,14,0,0,0
421,1,3,0,9,1
421,6,2,6,15,0
421,32,1,12,16,1
421,4,4,4,6,0
421,27,7,0,1,0
421,25,6,1,1,0
421,50,9,0,0,0
421,21,10,0,0,0
421,45,8,0,0,0
421,51,11,0,0,0
421,18,13,0,0,0
421,3,5,2,2,0
421,34,12,0,0,0
421,52,14,0,0,0
421,49,15,0,0,0
422,1,3,3,12,1
422,6,2,1,16,0
422,32,1,9,25,2
422,4,4,4,10,0
422,27,8,0,1,0
422,25,7,0,1,0
422,50,11,0,0,0
422,21,5,6,6,0
422,45,10,0,0,0
422,51,12,0,0,0
422,18,13,0,0,0
422,3,6,2,4,0
422,34,9,0,0,0
422,52,14,0,0,0
422,49,15,0,0,0
423,1,3,9,21,2
423,6,2,6,22,0
423,32,1,4,29,2
423,4,4,2,12,0
423,27,6,4,5,0
423,25,8,0,1,0
423,50,11,0,0,0
423,21,5,0,6,0
423,45,10,0,0,0
423,51,13,0,0,0
423,3,7,0,4,0
423,34,9,0,0,0
423,49,12,0,0,0
423,53,14,0,0,0
424,1,3,4,25,2
424,6,1,15,37,1
424,32,2,2,31,2
424,4,4,0,12,0
424,27,7,0,5,0
424,25,8,0,1,0
424,50,11,0,0,0
424,21,6,0,6,0
424,45,10,0,0,0
424,51,12,0,0,0
424,18,15,0,0,0
424,3,5,4,8,0
424,34,9,0,0,0
424,53,14,0,0,0
425,34,9,1,1,0
425,32,2,2,33,2
425,53,14,0,0,0
425,3,4,9,17,1
425,18,15,0,0,0
425,4,5,0,12,0
425,50,12,0,0,0
425,21,6,0,6,0
425,45,11,0,0,0
425,51,10,0,0,0
425,25,8,3,4,0
425,27,7,0,5,0
425,6,1,10,47,1
425,1,3,0,25,2
426,53,14,0,0,0
426,34,6,9,10,1
426,18,15,0,0,0
426,45,12,0,0,0
426,21,7,0,6,0
426,25,9,0,4,0
426,6,1,3,50,1
426,50,11,0,0,0
426,27,8,0,5,0
426,49,13,0,0,0
426,51,10,0,0,0
426,3,4,6,23,1
426,32,2,2,35,2
426,1,3,4,29,2
426,4,5,1,13,0
427,1,2,9,38,3
427,6,1,6,56,1
427,32,3,0,35,2
427,4,5,2,15,0
427,27,7,4,9,0
427,25,9,0,4,0
427,50,11,0,0,0
427,21,8,0,6,0
427,45,12,0,0,0
427,51,10,0,0,0
427,18,15,0,0,0
427,3,4,0,23,1
427,34,6,4,14,1
427,49,13,0,0,0
427,53,14,0,0,0
428,1,2,8,46,3
428,6,1,9,65,2
428,32,3,0,35,2
428,4,5,0,15,0
428,27,7,4,13,0
428,25,9,0,4,0
428,50,11,0,0,0
428,21,8,3,9,0
428,45,12,0,0,0
428,51,10,0,0,0
428,18,13,0,0,0
428,3,4,1,24,1
428,34,6,0,14,1
428,49,14,0,0,0
428,53,15,0,0,0
429,1,2,9,55,4
429,6,1,7,72,2
429,32,3,8,43,2
429,4,6,0,15,0
429,27,7,0,13,0
429,25,9,0,4,0
429,50,12,0,0,0
429,21,8,0,9,0
429,45,11,0,0,0
429,51,10,0,0,0
429,18,13,0,0,0
429,3,4,0,24,1
429,34,5,1,15,1
429,49,14,0,0,0
429,53,15,0,0,0
430,1,2,15,70,5
430,6,1,3,75,2
430,32,3,6,49,2
430,4,6,0,15,0
430,27,7,0,13,0
430,25,9,0,4,0
430,50,12,0,0,0
430,21,8,0,9,0
430,45,11,0,0,0
430,51,10,0,0,0
430,18,13,0,0,0
430,3,4,1,25,1
430,34,5,0,15,1
430,49,14,0,0,0
430,53,15,0,0,0
431,1,1,9,79,6
431,6,2,2,77,2
431,32,3,5,54,2
431,4,6,0,15,0
431,27,7,0,13,0
431,25,9,0,4,0
431,50,12,0,0,0
431,21,8,0,9,0
431,45,11,0,0,0
431,51,10,0,0,0
431,18,13,0,0,0
431,3,4,0,25,1
431,34,5,9,24,1
431,53,15,0,0,0
431,26,17,0,0,0
432,1,1,4,83,6
432,6,2,0,77,2
432,32,3,9,63,3
432,4,6,1,16,0
432,27,7,0,13,0
432,25,9,0,4,0
432,50,12,0,0,0
432,21,8,0,9,0
432,45,11,0,0,0
432,51,10,0,0,0
432,18,13,0,0,0
432,3,4,9,34,1
432,34,5,2,26,1
432,49,14,0,0,0
432,53,15,0,0,0
433,1,1,3,86,6
433,6,2,0,77,2
433,32,3,8,71,3
433,4,6,0,16,0
433,27,7,0,13,0
433,25,9,0,4,0
433,50,12,0,0,0
433,21,8,1,10,0
433,51,10,0,0,0
433,18,13,0,0,0
433,3,4,13,47,2
433,34,5,0,26,1
433,49,14,0,0,0
433,53,15,0,0,0
433,26,17,0,0,0
434,1,1,4,90,6
434,6,2,3,80,2
434,32,3,0,71,3
434,4,6,\N,16,0
434,27,8,\N,13,0
434,25,9,0,4,0
434,21,7,3,13,0
434,45,11,0,0,0
434,51,10,0,0,0
434,18,13,0,0,0
434,3,4,15,62,3
434,34,5,0,26,1
434,53,15,0,0,0
434,26,17,0,0,0
435,1,1,0,90,6
435,6,2,2,82,2
435,32,4,0,71,3
435,4,7,0,16,0
435,27,6,10,23,0
435,25,9,3,7,0
435,21,8,1,14,0
435,45,10,0,0,0
435,51,12,0,0,0
435,18,11,0,0,0
435,3,3,9,71,4
435,34,5,0,26,1
435,53,15,0,0,0
435,26,17,0,0,0
436,1,1,9,9,1
436,3,2,6,6,0
436,32,3,4,4,0
436,51,4,3,3,0
436,4,5,2,2,0
436,21,6,1,1,0
436,50,7,0,0,0
436,27,8,0,0,0
436,34,9,0,0,0
436,6,10,0,0,0
436,45,11,0,0,0
436,53,12,0,0,0
436,52,13,0,0,0
437,1,1,15,24,2
437,3,2,0,6,0
437,32,5,0,4,0
437,51,4,3,6,0
437,4,3,4,6,0
437,21,7,0,1,0
437,50,9,0,0,0
437,27,6,2,2,0
437,34,13,0,0,0
437,6,11,0,0,0
437,45,15,0,0,0
437,53,8,1,1,0
437,52,10,0,0,0
437,25,12,0,0,0
437,54,14,0,0,0
438,1,1,0,24,2
438,3,4,3,9,0
438,32,5,2,6,0
438,51,6,0,6,0
438,4,3,6,12,0
438,21,9,0,1,0
438,50,10,0,0,0
438,27,7,0,2,0
438,34,12,0,0,0
438,6,2,13,13,1
438,45,15,0,0,0
438,53,8,1,2,0
438,52,11,0,0,0
438,25,13,0,0,0
438,54,14,0,0,0
440,3,5,1,10,0
440,1,1,9,42,4
439,54,14,0,0,0
439,25,13,0,0,0
439,45,15,0,0,0
439,50,11,0,0,0
439,21,7,2,3,0
439,4,3,3,15,0
439,3,5,0,9,0
439,27,8,1,3,0
439,34,12,0,0,0
439,6,2,6,19,1
439,52,10,0,0,0
439,51,6,0,6,0
439,53,9,0,2,0
439,32,4,4,10,0
439,1,1,9,33,3
440,32,4,6,16,0
440,51,6,0,6,0
440,4,3,6,21,0
440,21,7,0,3,0
440,50,11,0,0,0
440,27,8,0,3,0
440,34,12,0,0,0
440,6,2,3,22,1
440,45,13,0,0,0
440,53,9,0,2,0
440,52,10,0,0,0
440,25,14,0,0,0
440,54,15,0,0,0
441,1,1,4.5,46.5,5
441,3,5,1.5,11.5,0
441,32,4,1,17,0
441,51,6,0,6,0
441,4,3,0,21,0
441,21,8,0,3,0
441,50,12,0,0,0
441,27,9,0,3,0
441,34,13,0,0,0
441,6,2,2.5,24.5,1
441,45,10,0,0,0
441,53,7,3,5,0
441,52,11,0,0,0
441,25,15,0,0,0
441,54,14,0,0,0
442,1,1,10,56.5,5
442,3,5,0,11.5,0
442,32,4,4,21,0
442,51,7,0,6,0
442,4,3,0,21,0
442,21,9,0,3,0
442,50,13,0,0,0
442,27,10,0,3,0
442,34,6,9,9,1
442,6,2,2,26.5,1
442,45,11,0,0,0
442,53,8,0,5,0
442,52,12,0,0,0
442,25,15,0,0,0
442,54,14,0,0,0
443,1,1,3,59.5,5
443,3,6,2,13.5,0
443,32,2,6,27,0
443,51,7,0,6,0
443,4,5,0,21,0
443,21,9,0,3,0
443,50,13,0,0,0
443,27,10,0,3,0
443,34,4,13,22,2
443,6,3,0,26.5,1
443,45,11,0,0,0
443,53,8,0,5,0
443,52,12,0,0,0
443,25,15,0,0,0
443,54,14,0,0,0
444,1,1,0,59.5,5
444,3,4,12,25.5,1
444,32,3,5,32,0
444,51,7,0,6,0
444,4,6,0,21,0
444,21,9,0,3,0
444,50,14,0,0,0
444,27,10,0,3,0
444,34,5,0,22,2
444,6,2,6,32.5,1
444,45,11,2,2,0
444,53,8,0,5,0
444,52,12,0,0,0
444,25,15,0,0,0
444,54,13,0,0,0
445,1,1,9,68.5,6
445,3,5,0,25.5,1
445,32,3,3,35,0
445,51,8,0,6,0
445,4,4,6,27,0
445,21,9,0,3,0
445,50,14,0,0,0
445,27,10,0,3,0
445,34,6,0,22,2
445,6,2,3,35.5,1
445,45,11,0,2,0
445,53,7,4,9,0
445,52,12,0,0,0
445,25,15,0,0,0
445,54,13,0,0,0
446,1,1,15,83.5,7
446,3,5,0,25.5,1
446,32,2,3,38,0
446,51,8,0,6,0
446,4,4,6,33,0
446,21,9,0,3,0
446,50,14,0,0,0
446,27,10,0,3,0
446,34,6,0,22,2
446,6,3,1,36.5,1
446,45,11,0,2,0
446,53,7,0,9,0
446,52,12,0,0,0
446,25,15,0,0,0
446,54,13,0,0,0
447,1,1,9,92.5,8
447,3,6,0,25.5,1
447,32,3,0,38,0
447,51,8,0,6,0
447,4,4,0,33,0
447,21,9,3,6,0
447,50,14,0,0,0
447,27,10,0,3,0
447,34,5,9,31,2
447,6,2,4,40.5,1
447,45,11,0,2,0
447,53,7,0,9,0
447,52,12,0,0,0
447,25,15,0,0,0
447,54,13,0,0,0
448,1,1,15,107.5,9
448,3,6,0,25.5,1
448,32,2,7,45,0
448,51,8,0,6,0
448,4,4,1,34,0
448,21,9,0,6,0
448,50,14,0,0,0
448,27,10,0,3,0
448,34,5,2,33,2
448,6,3,0,40.5,1
448,45,11,0,2,0
448,53,7,0,9,0
448,52,12,0,0,0
448,25,15,0,0,0
448,54,13,0,0,0
450,1,1,12,128.5,11
449,54,12,0,0,0
449,52,13,0,0,0
