raceId,driverId,constructorId,number,grid,position,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
107,10,17,19,17,15,15,0,69,\N,\N,68,16,01:13.9,209.896,12
107,47,18,21,19,16,16,0,67,\N,\N,45,17,01:14.7,207.543,14
107,46,18,20,20,17,17,0,67,\N,\N,50,18,01:14.8,207.507,14
107,17,19,14,11,\N,18,0,23,\N,\N,20,15,01:13.2,211.926,4
107,2,17,18,16,\N,19,0,15,\N,\N,11,19,01:15.9,204.5,8
107,18,16,9,5,\N,20,0,3,\N,\N,2,20,01:24.4,183.709,5
108,14,1,5,11,1,1,10,58,34:42.1,5682100,\N,\N,\N,\N,1
108,31,3,3,3,2,2,8,58,8.675,5690775,\N,\N,\N,\N,1
108,8,1,6,15,3,3,6,58,9.192,5691292,\N,\N,\N,\N,1
108,30,6,1,1,4,4,5,58,9.482,5691582,\N,\N,\N,\N,1
108,15,4,7,12,5,5,4,58,38.801,5720901,\N,\N,\N,\N,1
108,49,15,10,4,6,6,3,58,43.928,5726028,\N,\N,\N,\N,1
108,4,4,8,10,7,7,2,58,45.074,5727174,\N,\N,\N,\N,1
108,23,3,4,9,8,8,1,58,45.745,5727845,\N,\N,\N,\N,1
108,35,16,16,6,9,9,0,58,+1:05.536,5747636,\N,\N,\N,\N,1
108,18,16,17,8,10,10,0,58,+1:05.974,5748074,\N,\N,\N,\N,1
108,50,18,19,20,11,11,0,57,\N,\N,\N,\N,\N,\N,11
108,21,17,11,13,\N,12,0,52,\N,\N,\N,\N,\N,\N,6
108,42,19,15,18,\N,13,0,52,\N,\N,\N,\N,\N,\N,22
108,44,7,20,5,\N,14,0,31,\N,\N,\N,\N,\N,\N,32
108,2,15,9,7,\N,15,0,20,\N,\N,\N,\N,\N,\N,22
108,51,18,18,19,\N,16,0,16,\N,\N,\N,\N,\N,\N,21
108,17,19,14,14,\N,17,0,15,\N,\N,\N,\N,\N,\N,22
108,43,7,21,16,\N,18,0,7,\N,\N,\N,\N,\N,\N,20
108,52,17,12,17,\N,19,0,6,\N,\N,\N,\N,\N,\N,3
108,22,6,2,2,\N,20,0,5,\N,\N,\N,\N,\N,\N,3
109,8,1,6,7,1,1,10,56,32:22.2,5542195,\N,\N,\N,\N,1
109,22,6,2,5,2,2,8,56,39.286,5581481,\N,\N,\N,\N,1
109,4,4,8,1,3,3,6,56,+1:04.007,5606202,\N,\N,\N,\N,1
109,23,3,4,17,4,4,5,56,+1:28.026,5630221,\N,\N,\N,\N,1
109,15,4,7,2,5,5,4,55,\N,\N,\N,\N,\N,\N,11
109,30,6,1,3,6,6,3,55,\N,\N,\N,\N,\N,\N,11
109,18,16,17,9,7,7,2,55,\N,\N,\N,\N,\N,\N,11
109,2,15,9,6,8,8,1,55,\N,\N,\N,\N,\N,\N,11
109,49,15,10,13,9,9,0,55,\N,\N,\N,\N,\N,\N,11
109,52,17,12,20,10,10,0,55,\N,\N,\N,\N,\N,\N,11
109,43,7,21,11,11,11,0,55,\N,\N,\N,\N,\N,\N,11
109,31,3,3,8,12,12,0,53,\N,\N,\N,\N,\N,\N,13
109,50,18,19,18,13,13,0,52,\N,\N,\N,\N,\N,\N,14
109,42,19,15,15,\N,14,0,42,\N,\N,\N,\N,\N,\N,20
109,51,18,18,19,\N,15,0,41,\N,\N,\N,\N,\N,\N,26
109,17,19,14,16,\N,16,0,35,\N,\N,\N,\N,\N,\N,5
109,44,7,20,10,\N,17,0,12,\N,\N,\N,\N,\N,\N,32
109,14,1,5,4,\N,18,0,2,\N,\N,\N,\N,\N,\N,10
109,21,17,11,14,\N,19,0,0,\N,\N,\N,\N,\N,\N,10
109,35,16,16,12,\N,20,0,0,\N,\N,\N,\N,\N,\N,10
110,21,17,11,8,1,1,10,54,31:18.2,5478200,\N,\N,\N,\N,1
110,8,1,6,4,2,2,8,54,0.945,5479145,\N,\N,\N,\N,1
110,4,4,8,10,3,3,6,54,6.348,5484548,\N,\N,\N,\N,1
110,14,1,5,2,4,4,5,54,8.096,5486296,\N,\N,\N,\N,1
110,49,15,10,14,5,5,4,54,8.642,5486842,\N,\N,\N,\N,1
110,35,16,16,13,6,6,3,54,16.054,5494254,\N,\N,\N,\N,1
110,23,3,4,6,7,7,2,54,38.526,5516726,\N,\N,\N,\N,1
110,15,4,7,5,8,8,1,54,45.927,5524127,\N,\N,\N,\N,1
110,17,19,14,3,9,9,0,53,\N,\N,\N,\N,\N,\N,3
110,43,7,21,18,10,10,0,53,\N,\N,\N,\N,\N,\N,11
110,22,6,2,1,\N,11,0,47,\N,\N,\N,\N,\N,\N,69
110,18,16,17,11,\N,12,0,33,\N,\N,\N,\N,\N,\N,3
110,50,18,19,19,\N,13,0,31,\N,\N,\N,\N,\N,\N,20
110,30,6,1,7,\N,14,0,27,\N,\N,\N,\N,\N,\N,3
110,31,3,3,9,\N,15,0,25,\N,\N,\N,\N,\N,\N,3
110,42,19,15,17,\N,16,0,25,\N,\N,\N,\N,\N,\N,3
110,44,7,20,15,\N,17,0,18,\N,\N,\N,\N,\N,\N,4
110,52,17,12,16,\N,18,0,18,\N,\N,\N,\N,\N,\N,22
110,51,18,18,20,\N,19,0,16,\N,\N,\N,\N,\N,\N,20
110,2,15,9,12,\N,20,0,8,\N,\N,\N,\N,\N,\N,5
111,30,6,1,1,1,1,10,62,28:12.1,5292058,\N,\N,\N,\N,1
111,8,1,6,6,2,2,8,62,1.882,5293940,\N,\N,\N,\N,1
111,22,6,2,3,3,3,6,62,2.291,5294349,\N,\N,\N,\N,1
111,23,3,4,2,4,4,5,62,8.803,5300861,\N,\N,\N,\N,1
111,14,1,5,12,5,5,4,62,9.411,5301469,\N,\N,\N,\N,1
111,4,4,8,8,6,6,3,62,43.689,5335747,\N,\N,\N,\N,1
111,31,3,3,4,7,7,2,62,45.271,5337329,\N,\N,\N,\N,1
111,18,16,17,9,8,8,1,61,\N,\N,\N,\N,\N,\N,11
111,44,7,20,10,9,9,0,61,\N,\N,\N,\N,\N,\N,11
111,2,15,9,11,10,10,0,61,\N,\N,\N,\N,\N,\N,11
111,49,15,10,14,11,11,0,61,\N,\N,\N,\N,\N,\N,11
111,43,7,21,13,12,12,0,61,\N,\N,\N,\N,\N,\N,11
111,15,4,7,16,13,13,0,61,\N,\N,\N,\N,\N,\N,11
111,42,19,15,15,14,14,0,60,\N,\N,\N,\N,\N,\N,12
111,21,17,11,17,15,15,0,57,\N,\N,\N,\N,\N,\N,15
111,17,19,14,5,\N,16,0,54,\N,\N,\N,\N,\N,\N,30
111,52,17,12,19,\N,17,0,51,\N,\N,\N,\N,\N,\N,70
111,50,18,19,20,\N,18,0,38,\N,\N,\N,\N,\N,\N,10
111,51,18,18,18,\N,19,0,23,\N,\N,\N,\N,\N,\N,71
111,35,16,16,7,\N,20,0,19,\N,\N,\N,\N,\N,\N,5
112,30,6,1,1,1,1,10,65,33:46.9,5626933,\N,\N,\N,\N,1
112,4,4,8,3,2,2,8,65,5.7,5632633,\N,\N,\N,\N,1
112,22,6,2,2,3,3,6,65,18,5644933,\N,\N,\N,\N,1
112,31,3,3,9,4,4,5,65,+1:02.0,5688933,\N,\N,\N,\N,1
112,23,3,4,7,5,5,4,64,\N,\N,\N,\N,\N,\N,11
112,43,7,21,13,6,6,3,64,\N,\N,\N,\N,\N,\N,11
112,17,19,14,12,7,7,2,64,\N,\N,\N,\N,\N,\N,11
112,52,17,12,15,8,8,1,63,\N,\N,\N,\N,\N,\N,12
112,18,16,17,5,9,9,0,63,\N,\N,\N,\N,\N,\N,12
112,2,15,9,14,10,10,0,63,\N,\N,\N,\N,\N,\N,12
112,51,18,18,18,11,11,0,63,\N,\N,\N,\N,\N,\N,12
112,50,18,19,19,12,12,0,62,\N,\N,\N,\N,\N,\N,13
112,21,17,11,17,\N,13,0,43,\N,\N,\N,\N,\N,\N,5
112,44,7,20,6,\N,14,0,41,\N,\N,\N,\N,\N,\N,6
112,49,15,10,10,\N,15,0,38,\N,\N,\N,\N,\N,\N,22
112,14,1,5,8,\N,16,0,17,\N,\N,\N,\N,\N,\N,4
112,35,16,16,11,\N,17,0,12,\N,\N,\N,\N,\N,\N,10
112,15,4,7,4,\N,18,0,0,\N,\N,\N,\N,\N,\N,4
112,42,19,15,16,\N,19,0,0,\N,\N,\N,\N,\N,\N,72
112,8,1,6,20,\N,20,0,0,\N,\N,\N,\N,\N,\N,4
113,30,6,1,1,1,1,10,69,24:04.9,5044888,\N,\N,\N,\N,1
113,8,1,6,2,2,2,8,69,3.362,5048250,\N,\N,\N,\N,1
113,22,6,2,5,3,3,6,69,3.951,5048839,\N,\N,\N,\N,1
113,18,16,17,7,4,4,5,69,42.243,5087131,\N,\N,\N,\N,1
113,14,1,5,14,5,5,4,69,59.74,5104628,\N,\N,\N,\N,1
113,23,3,4,10,6,6,3,68,\N,\N,\N,\N,\N,\N,11
113,17,19,14,17,7,7,2,68,\N,\N,\N,\N,\N,\N,11
113,15,4,7,6,8,8,1,68,\N,\N,\N,\N,\N,\N,11
113,42,19,15,8,9,9,0,68,\N,\N,\N,\N,\N,\N,11
113,43,7,21,13,10,10,0,68,\N,\N,\N,\N,\N,\N,11
113,52,17,12,16,11,11,0,68,\N,\N,\N,\N,\N,\N,11
113,35,16,16,12,12,12,0,68,\N,\N,\N,\N,\N,\N,11
113,51,18,18,18,13,13,0,67,\N,\N,\N,\N,\N,\N,12
113,21,17,11,9,\N,14,0,60,\N,\N,\N,\N,\N,\N,69
113,2,15,9,4,\N,15,0,46,\N,\N,\N,\N,\N,\N,5
113,4,4,8,19,\N,16,0,44,\N,\N,\N,\N,\N,\N,5
113,31,3,3,3,\N,17,0,32,\N,\N,\N,\N,\N,\N,5
113,44,7,20,11,\N,18,0,6,\N,\N,\N,\N,\N,\N,22
113,50,18,19,20,\N,19,0,0,\N,\N,\N,\N,\N,\N,8
113,49,15,10,15,\N,20,0,0,\N,\N,\N,\N,\N,\N,8
114,31,3,3,3,1,1,10,78,42:19.0,6139010,\N,\N,\N,\N,1
114,8,1,6,2,2,2,8,78,0.602,6139612,\N,\N,\N,\N,1
114,30,6,1,5,3,3,6,78,1.72,6140730,\N,\N,\N,\N,1
114,23,3,4,1,4,4,5,78,28.518,6167528,\N,\N,\N,\N,1
114,4,4,8,8,5,5,4,78,36.251,6175261,\N,\N,\N,\N,1
114,15,4,7,4,6,6,3,78,40.972,6179982,\N,\N,\N,\N,1
114,14,1,5,6,7,7,2,78,41.227,6180237,\N,\N,\N,\N,1
114,22,6,2,7,8,8,1,78,53.266,6192276,\N,\N,\N,\N,1
114,43,7,21,10,9,9,0,77,\N,\N,\N,\N,\N,\N,11
114,21,17,11,12,10,10,0,77,\N,\N,\N,\N,\N,\N,11
114,2,15,9,14,11,11,0,76,\N,\N,\N,\N,\N,\N,12
114,52,17,12,16,12,12,0,76,\N,\N,\N,\N,\N,\N,12
114,44,7,20,17,13,13,0,74,\N,\N,\N,\N,\N,\N,14
114,35,16,16,11,\N,14,0,63,\N,\N,\N,\N,\N,\N,5
114,51,18,18,19,\N,15,0,29,\N,\N,\N,\N,\N,\N,69
114,50,18,19,18,\N,16,0,28,\N,\N,\N,\N,\N,\N,69
114,17,19,14,9,\N,17,0,16,\N,\N,\N,\N,\N,\N,9
114,42,19,15,13,\N,18,0,10,\N,\N,\N,\N,\N,\N,10
114,49,15,10,15,\N,19,0,0,\N,\N,\N,\N,\N,\N,3
114,18,16,17,20,\N,20,0,0,\N,\N,\N,\N,\N,\N,73
115,30,6,1,3,1,1,10,70,31:13.6,5473591,\N,\N,\N,\N,1
115,23,3,4,1,2,2,8,70,0.784,5474375,\N,\N,\N,\N,1
115,31,3,3,2,3,3,6,70,1.355,5474946,\N,\N,\N,\N,1
115,4,4,8,4,4,4,5,70,4.481,5478072,\N,\N,\N,\N,1
115,22,6,2,5,5,5,4,70,+1:04.261,5537852,\N,\N,\N,\N,1
115,8,1,6,20,6,6,3,70,+1:10.502,5544093,\N,\N,\N,\N,1
115,17,19,14,6,7,7,2,69,\N,\N,\N,\N,\N,\N,11
115,44,7,20,7,8,8,1,69,\N,\N,\N,\N,\N,\N,11
115,50,18,19,15,9,9,0,68,\N,\N,\N,\N,\N,\N,12
115,42,19,15,13,10,10,0,64,\N,\N,\N,\N,\N,\N,14
115,43,7,21,9,11,11,0,64,\N,\N,\N,\N,\N,\N,16
115,51,18,18,18,\N,12,0,60,\N,\N,\N,\N,\N,\N,6
115,18,16,17,17,\N,13,0,51,\N,\N,\N,\N,\N,\N,6
115,14,1,5,11,\N,14,0,47,\N,\N,\N,\N,\N,\N,6
115,2,15,9,12,\N,15,0,47,\N,\N,\N,\N,\N,\N,5
115,15,4,7,8,\N,16,0,22,\N,\N,\N,\N,\N,\N,3
115,21,17,11,16,\N,17,0,20,\N,\N,\N,\N,\N,\N,6
115,52,17,12,19,\N,18,0,20,\N,\N,\N,\N,\N,\N,5
115,35,16,16,14,\N,19,0,14,\N,\N,\N,\N,\N,\N,23
115,49,15,10,10,\N,20,0,6,\N,\N,\N,\N,\N,\N,40
116,23,3,4,3,1,1,10,60,34:43.6,5683622,\N,\N,\N,\N,1
116,31,3,3,4,2,2,8,60,16.821,5700443,\N,\N,\N,\N,1
116,22,6,2,5,3,3,6,60,39.673,5723295,\N,\N,\N,\N,1
116,4,4,8,8,4,4,5,60,+1:05.731,5749353,\N,\N,\N,\N,1
116,30,6,1,2,5,5,4,60,+1:06.162,5749784,\N,\N,\N,\N,1
116,17,19,14,11,6,6,3,59,\N,\N,\N,\N,\N,\N,11
116,18,16,17,12,7,7,2,59,\N,\N,\N,\N,\N,\N,11
116,2,15,9,20,8,8,1,59,\N,\N,\N,\N,\N,\N,11
116,49,15,10,15,9,9,0,59,\N,\N,\N,\N,\N,\N,11
116,42,19,15,16,10,10,0,59,\N,\N,\N,\N,\N,\N,11
116,52,17,12,14,11,11,0,58,\N,\N,\N,\N,\N,\N,12
116,21,17,11,13,12,12,0,58,\N,\N,\N,\N,\N,\N,12
116,51,18,18,19,13,13,0,58,\N,\N,\N,\N,\N,\N,12
116,50,18,19,18,14,14,0,57,\N,\N,\N,\N,\N,\N,13
116,14,1,5,9,15,15,0,56,\N,\N,\N,\N,\N,\N,14
116,43,7,21,10,\N,16,0,53,\N,\N,\N,\N,\N,\N,5
116,35,16,16,17,\N,17,0,51,\N,\N,\N,\N,\N,\N,6
116,15,4,7,6,\N,18,0,37,\N,\N,\N,\N,\N,\N,32
116,44,7,20,7,\N,19,0,37,\N,\N,\N,\N,\N,\N,20
116,8,1,6,1,\N,20,0,25,\N,\N,\N,\N,\N,\N,5
117,23,3,4,1,1,1,10,70,30:49.2,5449213,\N,\N,\N,\N,1
117,31,3,3,2,2,2,8,70,13.813,5463026,\N,\N,\N,\N,1
117,30,6,1,3,3,3,6,70,19.568,5468781,\N,\N,\N,\N,1
117,8,1,6,4,4,4,5,70,38.047,5487260,\N,\N,\N,\N,1
117,14,1,5,5,5,5,4,70,40.289,5489502,\N,\N,\N,\N,1
117,17,19,14,9,6,6,3,70,+1:06.380,5515593,\N,\N,\N,\N,1
117,22,6,2,8,7,7,2,69,\N,\N,\N,\N,\N,\N,11
117,44,7,20,10,8,8,1,69,\N,\N,\N,\N,\N,\N,11
117,35,16,16,12,9,9,0,69,\N,\N,\N,\N,\N,\N,11
117,42,19,15,11,10,10,0,69,\N,\N,\N,\N,\N,\N,11
117,43,7,21,13,11,11,0,69,\N,\N,\N,\N,\N,\N,11
117,49,15,10,16,12,12,0,68,\N,\N,\N,\N,\N,\N,12
117,2,15,9,15,13,13,0,68,\N,\N,\N,\N,\N,\N,12
117,51,18,18,20,14,14,0,67,\N,\N,\N,\N,\N,\N,13
117,52,17,12,18,15,15,0,67,\N,\N,\N,\N,\N,\N,13
117,50,18,19,19,16,16,0,66,\N,\N,\N,\N,\N,\N,14
117,15,4,7,6,\N,17,0,45,\N,\N,\N,\N,\N,\N,5
117,4,4,8,7,\N,18,0,43,\N,\N,\N,\N,\N,\N,5
117,21,17,11,17,\N,19,0,42,\N,\N,\N,\N,\N,\N,5
117,18,16,17,14,\N,20,0,23,\N,\N,\N,\N,\N,\N,74
118,22,6,2,1,1,1,10,60,28:37.6,5317554,\N,\N,\N,\N,1
118,31,3,3,7,2,2,8,60,5.462,5323016,\N,\N,\N,\N,1
118,8,1,6,3,3,3,6,60,10.656,5328210,\N,\N,\N,\N,1
118,30,6,1,5,4,4,5,60,25.648,5343202,\N,\N,\N,\N,1
118,14,1,5,12,5,5,4,60,36.827,5354381,\N,\N,\N,\N,1
118,15,4,7,2,6,6,3,60,43.067,5360621,\N,\N,\N,\N,1
118,43,7,21,6,7,7,2,60,45.085,5362639,\N,\N,\N,\N,1
118,18,16,17,20,8,8,1,60,45.478,5363032,\N,\N,\N,\N,1
118,23,3,4,4,9,9,0,60,58.032,5375586,\N,\N,\N,\N,1
118,35,16,16,9,10,10,0,60,+1:03.569,5381123,\N,\N,\N,\N,1
118,44,7,20,13,11,11,0,60,+1:05.207,5382761,\N,\N,\N,\N,1
118,49,15,10,14,12,12,0,60,+1:05.564,5383118,\N,\N,\N,\N,1
118,52,17,12,17,13,13,0,59,\N,\N,\N,\N,\N,\N,11
118,17,19,14,11,14,14,0,59,\N,\N,\N,\N,\N,\N,11
118,50,18,19,19,15,15,0,58,\N,\N,\N,\N,\N,\N,12
118,51,18,18,18,16,16,0,58,\N,\N,\N,\N,\N,\N,12
118,2,15,9,16,17,17,0,58,\N,\N,\N,\N,\N,\N,12
118,4,4,8,8,\N,18,0,52,\N,\N,\N,\N,\N,\N,6
118,21,17,11,15,\N,19,0,44,\N,\N,\N,\N,\N,\N,22
118,42,19,15,10,\N,20,0,32,\N,\N,\N,\N,\N,\N,5
119,31,3,3,1,1,1,10,67,28:48.8,5328769,\N,\N,\N,\N,1
119,14,1,5,10,2,2,8,67,+1:05.459,5394228,\N,\N,\N,\N,1
119,15,4,7,4,3,3,6,67,+1:09.060,5397829,\N,\N,\N,\N,1
119,4,4,8,8,4,4,5,67,+1:09.344,5398113,\N,\N,\N,\N,1
119,44,7,20,7,5,5,4,66,\N,\N,\N,\N,\N,\N,11
119,43,7,21,9,6,6,3,66,\N,\N,\N,\N,\N,\N,11
119,30,6,1,6,7,7,2,66,\N,\N,\N,\N,\N,\N,11
119,18,16,17,17,8,8,1,66,\N,\N,\N,\N,\N,\N,11
119,35,16,16,13,9,9,0,65,\N,\N,\N,\N,\N,\N,12
119,2,15,9,15,10,10,0,65,\N,\N,\N,\N,\N,\N,12
119,17,19,14,11,11,11,0,64,\N,\N,\N,\N,\N,\N,3
119,53,18,18,20,12,12,0,62,\N,\N,\N,\N,\N,\N,15
119,21,17,11,13,13,13,0,60,\N,\N,\N,\N,\N,\N,5
119,50,18,19,19,\N,14,0,23,\N,\N,\N,\N,\N,\N,9
119,51,19,15,16,\N,15,0,6,\N,\N,\N,\N,\N,\N,6
119,23,3,4,2,\N,16,0,1,\N,\N,\N,\N,\N,\N,3
119,49,15,10,14,\N,17,0,1,\N,\N,\N,\N,\N,\N,3
119,22,6,2,3,\N,18,0,0,\N,\N,\N,\N,\N,\N,3
119,8,1,6,5,\N,19,0,0,\N,\N,\N,\N,\N,\N,3
119,52,17,12,18,\N,20,0,0,\N,\N,\N,\N,\N,\N,3
120,4,4,8,1,1,1,10,70,39:01.5,5941460,\N,\N,\N,\N,1
120,8,1,6,7,2,2,8,70,16.768,5958228,\N,\N,\N,\N,1
120,31,3,3,4,3,3,6,70,34.537,5975997,\N,\N,\N,\N,1
120,23,3,4,2,4,4,5,70,35.62,5977080,\N,\N,\N,\N,1
120,14,1,5,9,5,5,4,70,56.535,5997995,\N,\N,\N,\N,1
120,17,19,14,3,6,6,3,70,+1:12.643,6014103,\N,\N,\N,\N,1
120,15,4,7,6,7,7,2,69,\N,\N,\N,\N,\N,\N,11
120,30,6,1,8,8,8,1,69,\N,\N,\N,\N,\N,\N,11
120,2,15,9,11,9,9,0,69,\N,\N,\N,\N,\N,\N,11
120,18,16,17,14,10,10,0,69,\N,\N,\N,\N,\N,\N,11
120,43,7,21,15,11,11,0,68,\N,\N,\N,\N,\N,\N,12
120,50,18,19,18,12,12,0,67,\N,\N,\N,\N,\N,\N,13
120,53,18,18,20,13,13,0,66,\N,\N,\N,\N,\N,\N,14
120,49,15,10,17,\N,14,0,47,\N,\N,\N,\N,\N,\N,60
120,51,19,15,12,\N,15,0,42,\N,\N,\N,\N,\N,\N,5
120,47,17,12,19,\N,16,0,34,\N,\N,\N,\N,\N,\N,5
120,44,7,20,10,\N,17,0,33,\N,\N,\N,\N,\N,\N,6
120,21,17,11,13,\N,18,0,28,\N,\N,\N,\N,\N,\N,5
120,22,6,2,5,\N,19,0,19,\N,\N,\N,\N,\N,\N,22
120,35,16,16,16,\N,20,0,14,\N,\N,\N,\N,\N,\N,9
121,30,6,1,1,1,1,10,53,14:19.8,4459838,\N,\N,\N,\N,1
121,31,3,3,2,2,2,8,53,5.294,4465132,\N,\N,\N,\N,1
121,22,6,2,3,3,3,6,53,11.835,4471673,\N,\N,\N,\N,1
121,8,1,6,4,4,4,5,53,12.834,4472672,\N,\N,\N,\N,1
121,48,3,4,5,5,5,4,53,27.891,4487729,\N,\N,\N,\N,1
121,35,16,16,10,6,6,3,52,\N,\N,\N,\N,\N,\N,11
121,17,19,14,11,7,7,2,52,\N,\N,\N,\N,\N,\N,11
121,4,4,8,20,8,8,1,52,\N,\N,\N,\N,\N,\N,11
121,2,15,9,16,9,9,0,52,\N,\N,\N,\N,\N,\N,11
121,21,17,11,13,10,10,0,52,\N,\N,\N,\N,\N,\N,11
121,47,17,12,18,11,11,0,51,\N,\N,\N,\N,\N,\N,12
121,53,18,18,19,12,12,0,51,\N,\N,\N,\N,\N,\N,12
121,49,15,10,14,13,13,0,50,\N,\N,\N,\N,\N,\N,13
121,14,1,5,8,\N,14,0,45,\N,\N,\N,\N,\N,\N,32
121,44,7,20,9,\N,15,0,35,\N,\N,\N,\N,\N,\N,23
121,50,18,19,17,\N,16,0,27,\N,\N,\N,\N,\N,\N,44
121,18,16,17,7,\N,17,0,24,\N,\N,\N,\N,\N,\N,6
121,43,7,21,12,\N,18,0,3,\N,\N,\N,\N,\N,\N,27
121,51,19,15,15,\N,19,0,2,\N,\N,\N,\N,\N,\N,6
121,15,4,7,6,\N,20,0,0,\N,\N,\N,\N,\N,\N,9
122,30,6,1,7,1,1,10,73,33:36.0,5615997,\N,\N,\N,\N,1
122,8,1,6,1,2,2,8,73,18.258,5634255,\N,\N,\N,\N,1
122,49,15,10,15,3,3,6,73,37.964,5653961,\N,\N,\N,\N,1
122,15,4,7,10,4,4,5,73,48.329,5664326,\N,\N,\N,\N,1
122,2,15,9,13,5,5,4,73,56.403,5672400,\N,\N,\N,\N,1
122,31,3,3,4,6,6,3,72,\N,\N,\N,\N,\N,\N,11
122,21,17,11,17,7,7,2,72,\N,\N,\N,\N,\N,\N,11
122,51,19,15,16,8,8,1,71,\N,\N,\N,\N,\N,\N,12
122,43,7,21,9,9,9,0,71,\N,\N,\N,\N,\N,\N,12
122,50,18,19,19,10,10,0,69,\N,\N,\N,\N,\N,\N,14
122,53,18,18,20,11,11,0,69,\N,\N,\N,\N,\N,\N,14
122,35,16,16,12,\N,12,0,63,\N,\N,\N,\N,\N,\N,5
122,52,17,12,18,\N,13,0,48,\N,\N,\N,\N,\N,\N,20
122,14,1,5,8,\N,14,0,45,\N,\N,\N,\N,\N,\N,6
122,4,4,8,6,\N,15,0,44,\N,\N,\N,\N,\N,\N,5
122,18,16,17,11,\N,16,0,41,\N,\N,\N,\N,\N,\N,5
122,44,7,20,3,\N,17,0,27,\N,\N,\N,\N,\N,\N,3
122,17,19,14,14,\N,18,0,21,\N,\N,\N,\N,\N,\N,3
122,23,3,4,5,\N,19,0,21,\N,\N,\N,\N,\N,\N,3
122,22,6,2,2,\N,20,0,2,\N,\N,\N,\N,\N,\N,4
123,22,6,2,1,1,1,10,53,25:11.7,5111743,\N,\N,\N,\N,1
123,8,1,6,8,2,2,8,53,11.085,5122828,\N,\N,\N,\N,1
123,14,1,5,7,3,3,6,53,11.614,5123357,\N,\N,\N,\N,1
123,18,16,17,9,4,4,5,53,33.106,5144849,\N,\N,\N,\N,1
123,15,4,7,20,5,5,4,53,34.269,5146012,\N,\N,\N,\N,1
123,11,16,16,13,6,6,3,53,51.692,5163435,\N,\N,\N,\N,1
123,43,7,21,3,7,7,2,53,56.794,5168537,\N,\N,\N,\N,1
123,30,6,1,14,8,8,1,53,59.487,5171230,\N,\N,\N,\N,1
123,2,15,9,11,9,9,0,53,+1:00.159,5171902,\N,\N,\N,\N,1
123,44,7,20,4,10,10,0,53,+1:01.844,5173587,\N,\N,\N,\N,1
123,17,19,14,6,11,11,0,53,+1:11.005,5182748,\N,\N,\N,\N,1
123,23,3,4,19,12,12,0,52,\N,\N,\N,\N,\N,\N,11
123,51,19,15,10,13,13,0,52,\N,\N,\N,\N,\N,\N,11
123,52,17,12,15,14,14,0,51,\N,\N,\N,\N,\N,\N,12
123,50,18,19,17,15,15,0,51,\N,\N,\N,\N,\N,\N,12
123,53,18,18,18,16,16,0,50,\N,\N,\N,\N,\N,\N,13
123,21,17,11,16,\N,17,0,33,\N,\N,\N,\N,\N,\N,60
123,4,4,8,5,\N,18,0,17,\N,\N,\N,\N,\N,\N,5
123,49,15,10,12,\N,19,0,9,\N,\N,\N,\N,\N,\N,5
123,31,3,3,2,\N,20,0,9,\N,\N,\N,\N,\N,\N,9
124,30,6,1,2,1,1,10,58,35:36.8,5736792,\N,\N,\N,\N,1
124,31,3,6,6,2,2,6,58,18.628,5755420,\N,\N,\N,\N,1
124,8,1,4,5,3,3,4,58,25.067,5761859,\N,\N,\N,\N,1
124,56,19,16,19,4,4,3,57,\N,\N,\N,\N,\N,\N,11
124,17,18,23,18,5,5,2,56,\N,\N,\N,\N,\N,\N,12
124,63,7,24,14,6,6,1,56,\N,\N,\N,\N,\N,\N,12
124,62,18,22,21,7,7,0,55,\N,\N,\N,\N,\N,\N,13
124,37,19,17,20,8,8,0,53,\N,\N,\N,\N,\N,\N,15
124,14,1,3,4,\N,9,0,33,\N,\N,\N,\N,\N,\N,6
124,35,16,11,13,\N,10,0,27,\N,\N,\N,\N,\N,\N,41
124,49,21,20,15,\N,11,0,16,\N,\N,\N,\N,\N,\N,2
124,59,21,21,17,\N,12,0,15,\N,\N,\N,\N,\N,\N,2
124,11,17,10,22,\N,13,0,12,\N,\N,\N,\N,\N,\N,10
124,15,4,14,7,\N,14,0,8,\N,\N,\N,\N,\N,\N,20
124,22,6,2,1,\N,15,0,0,\N,\N,\N,\N,\N,\N,4
124,23,3,5,3,\N,16,0,0,\N,\N,\N,\N,\N,\N,4
124,21,17,9,8,\N,17,0,0,\N,\N,\N,\N,\N,\N,4
124,13,15,8,9,\N,18,0,0,\N,\N,\N,\N,\N,\N,4
124,2,15,7,10,\N,19,0,0,\N,\N,\N,\N,\N,\N,4
124,18,4,15,11,\N,20,0,0,\N,\N,\N,\N,\N,\N,4
124,44,16,12,12,\N,21,0,0,\N,\N,\N,\N,\N,\N,4
124,66,7,25,16,\N,22,0,0,\N,\N,\N,\N,\N,\N,4
125,23,3,5,4,1,1,10,56,34:12.9,5652912,\N,\N,\N,\N,1
125,31,3,6,2,2,2,6,56,39.7,5692612,\N,\N,\N,\N,1
125,30,6,1,1,3,3,4,56,+1:01.795,5714707,\N,\N,\N,\N,1
125,18,4,15,8,4,4,3,56,+1:09.767,5722679,\N,\N,\N,\N,1
125,2,15,7,7,5,5,2,55,\N,\N,\N,\N,\N,\N,11
125,13,15,8,14,6,6,1,55,\N,\N,\N,\N,\N,\N,11
