raceId,driverId,constructorId,number,position,q,qNumber
121,4,4,8,20,01:40.4,1
121,8,1,6,4,01:21.5,1
121,14,1,5,8,01:22.5,1
121,15,4,7,6,01:21.9,1
121,17,19,14,11,01:22.8,1
121,18,16,17,7,01:22.3,1
121,21,17,11,13,0:01:23,1
121,22,6,2,3,01:21.2,1
121,30,6,1,1,0:01:21,1
121,31,3,3,2,0:01:21,1
121,35,16,16,10,01:22.7,1
121,43,7,21,12,01:22.9,1
121,44,7,20,9,01:22.5,1
121,47,17,12,18,01:25.9,1
121,48,3,4,5,01:21.8,1
121,49,15,10,14,01:23.2,1
121,50,18,19,17,01:25.1,1
121,51,19,15,15,01:23.5,1
121,53,18,18,19,01:26.8,1
122,2,15,9,13,01:13.1,1
122,4,4,8,6,01:12.1,1
122,8,1,6,1,01:11.7,1
122,14,1,5,8,01:12.3,1
122,15,4,7,10,01:12.6,1
122,17,19,14,14,01:13.3,1
122,18,16,17,11,01:12.7,1
122,21,17,11,17,01:13.8,1
122,22,6,2,2,01:11.8,1
122,23,3,4,5,01:12.1,1
122,30,6,1,7,01:12.2,1
122,31,3,3,4,01:11.9,1
122,35,16,16,12,0:01:13,1
122,43,7,21,9,01:12.3,1
122,44,7,20,3,01:11.9,1
122,49,15,10,15,01:13.4,1
122,50,18,19,19,01:15.4,1
122,51,19,15,16,01:13.6,1
122,52,17,12,18,0:01:14,1
122,53,18,18,20,01:15.6,1
123,2,15,9,11,01:33.6,1
123,4,4,8,5,0:01:33,1
123,8,1,6,8,01:33.3,1
123,11,16,16,13,01:33.9,1
123,14,1,5,7,01:33.1,1
123,15,4,7,20,\N,1
123,17,19,14,6,01:33.1,1
123,18,16,17,9,01:33.5,1
123,21,17,11,16,01:34.9,1
123,22,6,2,1,01:31.7,1
123,23,3,4,19,\N,1
123,30,6,1,14,01:34.3,1
123,31,3,3,2,01:32.4,1
123,43,7,21,3,01:32.4,1
123,44,7,20,4,01:32.9,1
123,49,15,10,12,01:33.9,1
123,50,18,19,17,0:01:35,1
123,51,19,15,10,01:33.6,1
123,52,17,12,15,01:34.8,1
123,53,18,18,18,01:37.2,1
125,2,15,7,7,01:37.2,1
125,8,1,4,5,01:36.5,1
125,11,17,10,15,01:38.1,1
125,13,15,8,14,01:38.1,1
125,14,1,3,6,01:36.5,1
125,15,4,14,12,01:37.9,1
125,17,18,23,21,01:39.5,1
125,18,4,15,8,01:37.2,1
125,21,17,9,9,01:37.5,1
125,22,6,2,3,01:35.9,1
125,23,3,3,4,0:01:36,1
125,30,6,1,1,01:35.3,1
125,31,3,6,2,01:35.5,1
125,35,16,11,13,0:01:38,1
125,37,19,17,17,01:38.4,1
125,44,16,12,18,01:38.4,1
125,49,21,20,11,01:37.9,1
125,56,19,16,20,01:39.1,1
125,59,21,21,16,01:38.3,1
125,62,18,22,22,01:40.2,1
125,63,7,24,10,01:37.7,1
125,66,7,25,19,0:01:39,1
140,2,15,7,12,01:33.6,1
140,8,1,4,4,01:32.2,1
140,11,17,10,7,01:33.1,1
140,13,15,8,15,0:01:34,1
140,14,1,3,3,01:32.1,1
140,15,4,14,11,01:33.5,1
140,17,18,23,19,0:01:36,1
140,18,4,15,10,01:33.4,1
140,21,17,9,8,01:33.3,1
140,22,6,2,2,01:31.7,1
140,23,3,5,5,01:32.4,1
140,30,6,1,1,01:31.3,1
140,31,3,6,6,01:32.5,1
140,35,16,11,9,01:33.3,1
140,37,19,17,17,01:34.2,1
140,44,16,12,16,01:34.2,1
140,56,19,16,14,01:33.9,1
140,62,18,22,20,01:36.3,1
140,63,7,24,13,01:33.7,1
140,66,7,25,18,01:35.2,1
156,2,15,16,6,01:12.4,1
156,4,18,21,17,0:01:14,1
156,8,15,17,11,01:12.9,1
156,14,1,4,7,01:12.5,1
156,15,17,11,8,01:12.6,1
156,18,22,8,10,01:12.8,1
156,21,22,7,12,01:12.9,1
156,22,6,2,5,01:12.3,1
156,23,3,5,2,0:01:12,1
156,30,6,1,1,01:11.7,1
156,31,3,6,3,01:12.3,1
156,35,16,10,18,0:01:14,1
156,37,19,19,16,01:13.7,1
156,44,16,9,13,01:13.1,1
156,49,20,22,15,01:13.3,1
156,50,21,14,20,01:14.1,1
156,55,17,12,9,01:12.6,1
156,56,19,18,14,01:13.2,1
156,57,1,3,4,01:12.3,1
156,59,21,15,19,01:14.1,1
156,61,20,23,21,01:14.2,1
156,62,18,20,22,01:15.2,1
158,2,20,15,15,0:01:33,1
158,14,1,2,2,01:30.9,1
158,15,17,6,6,01:31.5,1
158,18,3,10,21,01:33.8,1
158,21,22,11,9,0:01:32,1
158,22,6,4,4,01:31.1,1
158,23,3,9,11,01:32.2,1
158,25,22,12,14,01:32.8,1
158,30,6,3,3,01:31.1,1
158,35,16,22,8,0:01:32,1
158,37,21,18,12,01:32.3,1
158,41,16,23,16,01:33.1,1
158,48,18,20,18,01:33.3,1
158,49,17,5,5,01:31.4,1
158,50,21,19,13,01:32.5,1
158,55,20,14,17,01:33.2,1
158,56,19,7,7,01:31.5,1
158,57,1,1,1,01:30.6,1
158,60,18,21,22,01:34.7,1
158,63,15,17,10,0:01:32,1
158,64,15,16,19,01:33.4,1
158,65,19,8,20,01:33.6,1
160,2,20,15,22,01:28.4,1
160,14,1,2,3,0:01:25,1
160,15,17,6,8,0:01:26,1
160,18,3,10,18,01:27.1,1
160,21,22,11,19,01:27.3,1
160,22,6,4,4,01:25.9,1
160,23,3,9,5,01:25.9,1
160,25,22,12,11,01:26.3,1
160,30,6,3,2,01:24.8,1
160,35,16,22,9,01:26.1,1
160,37,21,18,13,01:26.3,1
160,41,16,23,14,01:26.8,1
160,48,18,20,21,01:28.3,1
160,49,17,5,6,01:25.9,1
160,50,21,19,16,01:26.8,1
160,55,20,14,15,01:26.8,1
160,56,19,7,7,01:25.9,1
160,57,1,1,1,01:24.7,1
160,60,18,21,20,01:28.2,1
160,63,15,17,12,01:26.3,1
160,64,15,16,10,01:26.2,1
160,65,19,8,17,01:27.1,1
161,2,20,15,17,01:27.8,1
161,14,1,2,4,01:26.1,1
161,15,17,6,11,01:27.2,1
161,18,3,10,6,01:26.7,1
161,21,22,11,12,01:27.3,1
161,22,6,4,1,01:25.7,1
161,23,3,9,7,01:26.8,1
161,25,22,12,20,01:28.2,1
161,30,6,3,5,01:26.2,1
161,35,16,22,10,0:01:27,1
161,37,21,18,19,01:28.1,1
161,41,16,23,16,01:27.8,1
161,48,18,20,21,01:28.3,1
161,49,17,5,2,01:25.7,1
161,50,21,19,8,01:26.8,1
161,55,20,14,15,01:27.6,1
161,56,19,7,9,01:26.8,1
161,57,1,1,3,01:25.7,1
161,60,18,21,22,01:29.2,1
161,63,15,17,18,01:28.1,1
161,64,15,16,13,01:27.3,1
161,65,19,8,14,01:27.5,1
173,2,20,15,16,01:38.1,1
173,14,1,2,3,01:36.2,1
173,15,17,6,15,01:37.7,1
173,18,3,10,5,01:36.6,1
173,21,22,11,12,01:37.5,1
173,22,6,4,4,01:36.3,1
173,23,3,9,6,01:36.8,1
173,25,22,12,11,01:37.3,1
173,30,6,3,1,01:35.8,1
173,35,16,22,9,01:37.3,1
173,37,21,18,13,01:37.7,1
173,41,16,23,18,01:38.3,1
173,48,18,20,21,0:01:40,1
173,49,17,5,8,01:37.2,1
173,50,21,19,14,01:37.7,1
173,55,20,14,17,01:38.2,1
173,56,19,7,7,01:36.9,1
173,57,1,1,2,01:35.8,1
173,60,18,21,22,01:40.5,1
173,63,15,17,19,01:38.5,1
173,64,15,16,20,01:38.6,1
173,65,19,8,10,01:37.3,1
175,14,1,2,2,01:30.9,1
175,15,20,19,12,0:01:33,1
175,21,22,9,7,01:32.5,1
175,22,24,16,4,01:32.1,1
175,23,3,6,8,01:32.7,1
175,25,22,10,10,01:32.8,1
175,30,6,3,3,01:31.8,1
175,35,16,22,11,01:32.9,1
175,37,21,14,18,01:34.2,1
175,41,16,23,19,01:34.4,1
175,44,20,18,20,01:35.1,1
175,48,18,21,22,0:01:37,1
175,49,17,8,5,01:32.3,1
175,55,15,11,16,01:33.9,1
175,56,6,4,6,01:32.3,1
175,57,1,1,1,01:30.5,1
175,64,15,12,14,01:33.4,1
175,65,24,17,13,0:01:33,1
175,68,21,15,17,01:34.2,1
175,69,18,20,21,01:35.3,1
175,70,3,5,15,01:33.5,1
175,71,17,7,9,01:32.7,1
176,14,1,2,2,01:16.7,1
176,15,20,19,13,01:18.7,1
176,21,22,9,5,01:17.8,1
176,22,24,16,3,01:17.3,1
176,23,3,6,11,01:18.5,1
176,25,22,10,9,01:18.3,1
176,30,6,3,4,01:17.6,1
176,35,16,22,21,\N,1
176,37,21,14,18,01:20.1,1
176,44,20,18,12,01:18.6,1
176,48,18,21,20,01:20.7,1
176,49,17,8,8,01:17.9,1
176,55,15,11,14,01:18.7,1
176,56,6,4,6,01:17.8,1
176,57,1,1,1,01:16.6,1
176,64,15,12,15,01:19.2,1
176,65,24,17,10,01:18.4,1
176,68,21,15,19,01:20.1,1
176,70,3,5,16,01:19.5,1
176,71,17,7,7,01:17.9,1
176,72,18,20,17,0:01:20,1
177,14,1,2,2,01:26.4,1
177,15,20,19,14,01:28.4,1
177,21,22,9,16,01:28.8,1
177,22,24,16,6,01:27.4,1
177,23,3,6,9,01:27.8,1
177,25,22,10,17,01:28.8,1
177,30,6,3,3,01:26.5,1
177,35,16,22,5,01:27.3,1
177,37,21,14,18,01:29.3,1
177,44,20,18,11,01:28.2,1
177,48,18,21,21,0:01:30,1
177,49,17,8,7,01:27.6,1
177,55,15,11,13,01:28.3,1
177,56,6,4,4,0:01:27,1
177,57,1,1,1,01:26.4,1
177,63,16,23,19,01:29.5,1
177,64,15,12,15,01:28.6,1
177,65,24,17,12,01:28.2,1
177,68,21,15,20,01:29.7,1
177,69,18,22,22,01:30.9,1
177,70,3,5,10,01:28.1,1
177,71,17,7,8,01:27.7,1
191,14,1,7,2,01:30.1,1
191,15,20,12,15,01:33.7,1
191,21,22,5,7,01:31.7,1
191,22,24,18,14,01:33.4,1
191,23,17,10,9,01:32.4,1
191,25,22,6,11,01:32.7,1
191,30,6,3,3,01:30.8,1
191,35,3,1,4,01:30.9,1
191,44,20,14,21,01:35.2,1
191,49,3,2,6,01:31.4,1
191,55,15,14,12,01:33.2,1
191,56,6,4,8,01:31.8,1
191,57,1,8,1,0:01:30,1
191,63,21,17,16,01:33.9,1
191,64,21,16,20,01:35.1,1
191,65,15,15,5,01:31.4,1
191,68,25,20,13,01:33.3,1
191,71,17,9,10,01:32.4,1
191,73,25,20,19,01:35.1,1
191,74,18,23,17,01:34.6,1
191,75,18,22,22,01:35.3,1
191,76,24,19,18,01:34.9,1
192,14,1,7,2,01:17.8,1
192,15,20,12,12,01:19.1,1
192,21,22,5,7,01:18.7,1
192,22,24,18,13,01:19.3,1
192,23,17,10,8,01:18.7,1
192,25,22,6,5,01:18.3,1
192,30,6,3,4,01:18.3,1
192,35,3,1,10,01:18.8,1
192,44,20,14,9,01:18.8,1
192,49,3,2,3,01:18.1,1
192,55,15,14,15,01:19.4,1
192,56,6,4,6,01:18.4,1
192,57,1,8,1,01:17.1,1
192,63,21,17,20,01:20.5,1
192,64,21,16,22,01:20.8,1
192,65,15,15,14,01:19.4,1
192,68,25,21,17,01:20.2,1
192,71,17,9,11,0:01:19,1
192,73,25,20,21,01:20.7,1
192,74,18,23,19,01:20.5,1
192,75,18,22,18,01:20.4,1
192,76,24,19,16,01:19.6,1
193,14,1,7,1,01:25.9,1
193,15,20,12,16,01:29.4,1
193,21,22,5,10,01:27.8,1
193,22,24,18,14,01:29.2,1
193,23,17,10,5,01:26.8,1
193,25,22,6,8,01:27.2,1
193,30,6,3,2,01:26.3,1
193,35,3,1,7,01:26.9,1
193,44,20,11,15,01:29.3,1
193,49,3,2,6,01:26.9,1
193,55,15,14,11,01:27.8,1
193,56,6,4,4,01:26.8,1
193,57,1,8,3,01:26.6,1
193,63,21,17,17,01:29.6,1
193,64,21,16,18,01:29.6,1
193,65,15,15,12,0:01:28,1
193,68,25,18,13,01:28.8,1
193,71,17,9,9,01:27.5,1
193,73,25,20,21,01:30.4,1
193,74,18,23,20,01:30.2,1
193,75,18,22,19,01:30.1,1
193,76,24,19,22,01:31.2,1
199,14,1,7,4,01:24.3,1
199,15,20,12,14,01:26.8,1
199,21,22,5,10,01:25.7,1
199,22,24,18,16,0:01:27,1
199,23,17,9,21,\N,1
199,25,22,6,11,01:25.8,1
199,30,6,3,2,01:23.7,1
199,35,3,1,3,01:24.1,1
199,44,20,11,22,\N,1
199,49,3,2,6,01:24.4,1
199,50,24,19,15,01:26.9,1
199,55,15,14,8,01:25.1,1
199,56,6,4,5,01:24.4,1
199,57,1,8,1,01:23.3,1
199,63,21,17,13,01:26.5,1
199,64,21,16,12,01:26.4,1
199,65,15,15,9,01:25.1,1
199,68,25,21,17,01:27.1,1
199,71,17,9,7,01:24.5,1
199,73,25,20,20,01:28.6,1
199,74,18,23,18,01:28.1,1
199,75,18,22,19,01:28.1,1
200,14,1,7,14,01:32.4,1
200,15,20,12,16,01:32.9,1
200,21,22,5,1,01:29.6,1
200,22,24,18,5,0:01:31,1
200,23,17,10,9,01:31.9,1
200,25,22,6,17,01:33.2,1
200,30,6,3,4,01:30.6,1
200,35,3,1,11,01:32.1,1
200,44,20,11,10,01:32.1,1
200,49,3,2,7,01:31.5,1
200,50,24,19,12,01:32.1,1
200,55,15,14,2,01:30.3,1
200,56,6,4,8,01:31.7,1
200,57,1,8,3,01:30.5,1
200,63,21,17,6,0:01:31,1
200,64,21,16,13,01:32.2,1
200,65,15,15,18,01:33.2,1
200,68,25,21,20,01:34.1,1
200,71,17,9,15,01:32.7,1
200,73,25,20,22,01:34.9,1
200,74,18,23,19,01:33.4,1
200,75,18,22,21,01:34.5,1
201,14,1,7,2,01:42.3,1
201,15,20,12,14,01:44.8,1
201,21,22,5,8,01:43.4,1
201,22,24,16,13,01:44.8,1
201,23,17,10,4,0:01:43,1
201,25,22,6,7,01:43.3,1
201,30,6,3,9,01:43.5,1
201,35,3,1,3,01:42.4,1
201,44,20,11,16,01:45.2,1
201,49,3,2,10,01:43.5,1
201,50,24,19,19,01:45.6,1
201,55,15,14,11,01:43.7,1
201,56,6,4,6,01:43.3,1
201,57,1,8,1,01:41.8,1
201,63,21,17,17,01:45.3,1
201,64,21,16,18,01:45.6,1
201,65,15,15,12,01:44.6,1
201,68,25,21,15,0:01:45,1
201,71,17,9,5,01:43.2,1
201,74,18,23,21,01:47.3,1
201,75,18,22,20,01:46.7,1
203,14,1,7,2,01:48.8,1
203,15,20,12,13,01:52.6,1
203,21,22,5,7,01:50.5,1
203,22,24,18,14,01:52.7,1
203,23,17,10,8,01:50.5,1
203,25,22,6,11,01:51.6,1
203,30,6,3,4,0:01:50,1
203,35,3,1,6,01:50.2,1
203,44,20,11,15,01:52.8,1
203,49,3,2,9,01:50.7,1
203,50,24,19,17,01:53.1,1
203,55,15,14,10,01:51.2,1
203,56,6,4,5,01:50.2,1
203,57,1,8,1,01:48.7,1
203,63,21,17,18,01:53.2,1
203,64,21,16,16,0:01:53,1
203,65,15,15,12,01:51.9,1
203,68,25,21,19,01:53.2,1
203,71,17,9,3,01:49.7,1
203,73,25,20,20,01:54.8,1
203,74,18,23,22,01:55.5,1
203,75,18,22,21,01:55.1,1
207,14,1,10,4,01:31.5,1
207,15,18,21,17,01:34.1,1
207,21,17,12,14,01:33.6,1
207,22,24,22,11,01:33.1,1
207,23,17,11,12,01:33.1,1
207,30,6,5,3,01:31.5,1
207,35,3,3,1,01:29.4,1
207,44,20,14,9,01:32.8,1
207,49,3,4,2,01:31.1,1
207,50,25,18,21,01:34.9,1
207,55,22,7,8,01:32.6,1
207,56,6,6,5,01:31.9,1
207,57,1,9,6,0:01:32,1
207,63,25,19,18,01:34.2,1
207,64,21,2,22,0:01:36,1
207,65,15,16,7,01:32.3,1
207,71,21,1,20,01:34.8,1
207,75,20,15,16,0:01:34,1
207,76,24,23,19,01:34.6,1
207,77,22,8,10,01:32.9,1
207,78,15,17,13,01:33.3,1
207,79,18,20,15,01:33.8,1
208,14,1,10,12,01:17.3,1
208,15,18,21,17,01:18.3,1
208,21,17,12,7,01:16.9,1
208,22,24,22,11,01:17.3,1
208,23,17,11,10,01:17.2,1
208,30,6,5,2,01:16.6,1
208,35,3,3,1,0:01:16,1
208,44,20,14,5,01:16.8,1
208,49,3,4,8,0:01:17,1
208,50,25,18,21,01:18.9,1
208,55,22,7,6,01:16.8,1
208,56,6,6,14,01:17.5,1
208,57,1,9,4,01:16.7,1
208,63,25,19,22,01:19.3,1
208,64,21,2,16,01:18.1,1
208,65,15,16,13,01:17.4,1
208,71,21,1,9,01:17.1,1
208,75,20,15,15,0:01:18,1
208,76,24,23,20,01:18.8,1
208,77,22,8,3,01:16.6,1
208,78,15,17,19,01:18.6,1
208,79,18,20,18,01:18.6,1
209,14,1,10,10,01:26.8,1
209,15,18,21,18,01:28.2,1
209,21,17,12,9,01:26.6,1
209,22,24,22,5,01:25.9,1
209,23,17,11,6,01:26.2,1
209,30,6,5,4,01:25.8,1
209,35,3,3,1,01:24.5,1
209,44,20,14,3,01:25.5,1
209,49,3,4,2,01:25.3,1
209,50,25,18,16,01:28.1,1
209,55,22,7,11,01:27.1,1
209,56,6,6,7,01:26.3,1
209,57,1,9,17,01:28.1,1
209,63,25,19,19,01:28.2,1
209,64,21,2,22,01:28.7,1
209,65,15,16,8,01:26.6,1
209,71,21,1,13,01:27.3,1
209,75,20,15,20,01:28.4,1
209,76,24,23,15,0:01:28,1
209,77,22,8,12,01:27.3,1
209,78,15,17,14,01:27.7,1
209,79,18,20,21,01:28.4,1
210,14,1,10,10,01:25.1,1
210,15,18,21,20,0:01:27,1
210,21,17,12,6,01:24.6,1
210,22,24,22,13,01:25.6,1
210,23,17,11,5,01:24.1,1
210,30,6,5,3,0:01:24,1
210,35,3,3,1,01:23.3,1
210,44,20,14,4,01:24.1,1
210,49,3,4,2,01:23.6,1
210,50,25,18,21,01:27.4,1
210,55,22,7,14,01:25.7,1
210,56,6,6,9,01:24.9,1
210,57,1,9,8,01:24.8,1
210,63,25,19,19,01:26.9,1
210,64,21,2,17,01:26.3,1
210,65,15,16,7,01:24.7,1
210,71,21,1,15,01:25.7,1
210,75,20,15,18,01:26.7,1
210,76,24,23,16,01:26.2,1
210,77,22,8,11,01:25.4,1
210,78,15,17,12,01:25.6,1
210,79,18,20,22,01:28.7,1
211,14,1,10,5,01:18.8,1
211,15,18,21,18,01:20.3,1
211,21,17,12,4,01:18.7,1
211,22,24,22,10,01:19.3,1
211,23,17,11,6,01:18.9,1
211,30,6,5,2,01:18.2,1
211,35,3,3,3,01:18.6,1
211,44,20,14,12,01:19.6,1
211,49,3,4,1,01:18.2,1
211,50,25,19,22,01:21.3,1
211,55,22,7,9,01:19.3,1
211,56,6,6,15,01:19.7,1
211,57,1,9,8,01:19.1,1
211,63,25,18,14,01:19.7,1
211,64,21,2,16,01:19.9,1
211,65,15,16,7,01:19.1,1
211,71,21,1,13,01:19.7,1
211,75,20,15,21,0:01:21,1
211,76,24,23,19,01:20.5,1
211,77,22,8,17,01:20.2,1
211,78,15,17,11,01:19.5,1
211,79,18,20,20,01:20.6,1
212,14,1,10,3,01:17.5,1
212,15,18,21,18,01:20.5,1
212,21,17,12,8,01:18.4,1
212,22,24,22,17,01:20.3,1
212,23,17,11,9,01:18.4,1
212,30,6,5,7,01:18.3,1
212,35,3,3,1,01:16.5,1
212,44,20,14,12,01:19.2,1
212,49,3,4,2,01:16.8,1
212,50,25,19,19,01:20.6,1
212,55,22,7,4,01:17.7,1
212,56,6,6,11,01:18.9,1
212,57,1,10,5,01:17.7,1
212,63,25,18,14,01:20.1,1
212,64,21,2,21,0:01:21,1
212,65,15,16,10,01:18.5,1
212,71,21,1,15,01:20.1,1
212,75,20,15,16,01:20.1,1
212,76,24,23,22,01:21.1,1
212,77,22,8,6,0:01:18,1
212,79,18,20,20,01:20.7,1
212,81,15,17,13,01:19.3,1
213,14,1,10,5,01:18.5,1
213,15,18,21,20,01:20.4,1
213,21,17,12,6,01:18.7,1
213,22,24,22,3,01:18.4,1
213,23,17,11,7,01:18.9,1
213,25,22,8,11,01:19.3,1
213,30,6,5,1,01:18.1,1
213,35,3,3,2,01:18.1,1
213,44,20,14,10,0:01:19,1
213,49,3,4,4,01:18.5,1
213,50,25,19,14,01:20.1,1
213,55,22,7,8,01:18.9,1
213,56,6,6,12,01:19.5,1
213,57,1,9,9,01:18.9,1
213,63,25,18,17,01:20.3,1
213,64,21,2,16,01:20.2,1
213,65,15,16,13,01:19.6,1
213,71,21,1,15,01:20.1,1
213,75,20,15,19,01:20.4,1
213,76,24,23,21,01:20.5,1
213,79,18,20,22,0:01:21,1
213,81,15,17,18,01:20.4,1
214,14,1,10,9,01:15.3,1
214,15,20,14,6,0:01:15,1
214,21,17,12,11,01:15.5,1
214,22,24,22,12,01:15.9,1
214,23,17,11,3,01:14.8,1
214,25,22,8,7,0:01:15,1
214,30,6,5,1,01:14.5,1
214,35,3,3,4,01:14.8,1
214,49,3,4,2,01:14.7,1
214,50,25,19,18,01:16.9,1
214,55,22,7,8,01:15.2,1
214,56,6,6,5,01:14.9,1
214,57,1,9,10,01:15.3,1
214,58,18,21,22,01:18.3,1
214,63,25,18,19,01:17.3,1
214,64,21,2,16,01:16.5,1
214,65,15,16,14,0:01:16,1
214,71,21,1,17,01:16.7,1
214,75,20,15,13,01:15.9,1
214,76,24,23,15,01:16.1,1
214,79,18,20,21,01:17.6,1
214,82,15,17,20,01:17.5,1
215,14,1,10,6,01:22.3,1
215,15,20,14,13,01:23.4,1
215,21,17,12,10,01:22.4,1
215,22,24,22,21,01:25.5,1
215,23,17,11,5,01:22.3,1
215,25,22,8,8,01:22.3,1
215,30,6,5,4,0:01:22,1
215,35,3,3,1,01:21.6,1
215,49,3,4,2,01:21.7,1
215,50,25,18,19,0:01:25,1
215,55,22,17,11,01:22.4,1
215,56,6,6,7,01:22.3,1
215,57,1,9,3,01:21.8,1
215,58,18,21,20,01:25.2,1
215,63,25,19,17,01:24.5,1
215,64,21,2,16,01:24.2,1
215,65,15,16,9,01:22.4,1
215,71,21,1,12,01:23.3,1
215,75,20,15,14,01:23.9,1
215,76,24,23,15,01:24.1,1
215,79,18,20,18,01:24.6,1
215,82,15,17,22,\N,1
216,14,1,10,8,01:42.7,1
216,15,20,14,11,01:43.2,1
216,21,17,12,2,01:41.9,1
216,22,24,22,12,01:43.3,1
216,23,17,11,7,01:42.5,1
216,30,6,5,4,01:42.2,1
216,35,3,3,9,0:01:43,1
216,49,3,4,5,01:42.4,1
216,50,25,19,20,01:45.8,1
216,55,22,7,6,01:42.5,1
216,56,6,6,10,01:43.2,1
216,57,1,9,3,0:01:42,1
216,58,18,21,21,01:45.9,1
216,63,25,18,19,01:45.4,1
216,64,21,2,16,01:44.1,1
216,65,15,16,14,01:43.7,1
216,71,21,1,13,01:43.4,1
216,75,20,15,17,01:44.1,1
216,76,24,23,15,01:43.9,1
216,77,22,8,1,01:41.9,1
216,79,18,20,22,01:46.5,1
216,82,15,17,18,01:44.6,1
224,14,1,8,13,01:35.4,1
224,21,18,21,16,01:35.9,1
224,22,17,11,8,01:34.5,1
224,30,6,1,4,01:33.1,1
224,35,3,6,1,01:32.4,1
224,44,27,9,11,01:35.3,1
224,49,15,15,9,01:34.5,1
224,50,29,17,12,01:35.3,1
224,55,22,3,6,01:34.3,1
224,56,6,2,3,01:32.9,1
224,57,1,7,5,01:34.1,1
224,63,25,19,10,01:34.8,1
224,64,27,10,20,01:36.3,1
224,65,15,14,14,01:35.5,1
224,71,3,5,2,01:32.5,1
224,73,29,16,18,01:36.2,1
224,77,22,4,7,01:34.3,1
224,79,25,18,15,01:35.7,1
224,83,18,20,17,01:36.1,1
224,84,17,12,19,01:36.3,1
225,14,1,8,14,01:20.2,1
225,22,17,11,2,01:19.1,1
225,30,6,1,4,01:19.5,1
225,35,3,6,3,01:19.3,1
225,44,27,9,15,01:20.4,1
225,49,15,15,9,01:19.8,1
225,50,29,17,13,01:20.2,1
225,55,22,3,5,01:19.5,1
225,56,6,2,10,0:01:20,1
225,57,1,7,7,01:19.6,1
225,58,18,21,21,\N,1
225,63,25,19,11,0:01:20,1
225,64,27,10,22,\N,1
225,65,15,14,12,01:20.1,1
225,69,28,22,19,01:23.2,1
225,71,3,5,1,01:18.1,1
225,73,29,16,17,01:20.4,1
225,77,22,4,8,01:19.8,1
225,79,25,18,16,01:20.4,1
225,83,18,20,18,01:21.5,1
225,84,17,12,6,01:19.5,1
225,85,28,23,20,01:23.5,1
226,14,1,8,9,0:01:32,1
226,22,17,11,6,01:31.4,1
226,30,6,1,2,01:30.6,1
226,35,3,6,3,01:30.9,1
226,44,27,9,12,01:32.2,1
226,49,15,15,11,01:32.1,1
226,50,29,17,7,01:31.6,1
226,55,22,3,4,0:01:31,1
226,56,6,2,10,01:32.1,1
226,57,1,7,8,01:31.8,1
226,58,18,21,14,01:32.5,1
226,63,25,19,16,01:32.9,1
226,64,27,10,18,01:33.4,1
226,65,15,14,17,01:33.3,1
226,69,28,22,21,01:34.8,1
226,71,3,5,1,01:30.3,1
226,73,29,16,20,01:33.8,1
226,77,22,4,5,01:31.3,1
226,79,25,18,13,01:32.4,1
226,83,18,20,19,01:33.7,1
226,84,17,12,15,01:32.7,1
226,85,28,23,22,01:35.7,1
227,14,1,8,6,01:20.9,1
227,21,18,21,18,01:22.9,1
227,22,17,11,5,01:20.8,1
227,30,6,1,3,01:20.1,1
227,35,3,6,2,01:19.7,1
227,44,27,9,15,01:21.5,1
227,49,15,15,10,01:21.1,1
227,50,29,17,13,01:21.4,1
227,55,22,3,4,01:20.7,1
227,56,6,2,7,01:20.9,1
227,57,1,7,9,01:21.1,1
227,63,25,19,14,01:21.5,1
227,64,27,10,17,01:22.7,1
227,65,15,14,12,01:21.2,1
227,71,3,5,1,01:18.9,1
227,73,29,16,20,01:23.6,1
227,77,22,4,8,01:21.1,1
227,79,25,18,16,01:21.8,1
227,83,18,20,19,01:23.1,1
227,84,17,12,11,01:21.2,1
228,14,1,8,4,01:27.7,1
228,21,18,21,19,01:30.8,1
228,22,17,11,9,01:28.6,1
228,30,6,1,1,01:26.9,1
228,35,3,6,3,01:27.2,1
228,44,27,9,13,01:29.5,1
228,49,15,15,10,01:28.8,1
228,50,29,17,14,01:29.5,1
228,55,22,3,5,0:01:28,1
228,56,6,2,6,01:28.2,1
228,57,1,7,11,01:29.1,1
228,63,25,19,8,01:28.4,1
228,64,27,10,17,0:01:30,1
228,65,15,14,15,01:29.5,1
228,69,28,22,21,0:01:32,1
228,71,3,5,2,01:27.1,1
228,73,29,16,20,01:31.3,1
228,77,22,4,7,01:28.3,1
228,79,25,18,16,01:29.9,1
228,83,18,20,18,01:30.5,1
228,84,17,12,12,01:29.1,1
228,85,28,23,22,\N,1
229,14,1,8,5,01:21.5,1
229,21,18,21,18,01:22.7,1
229,22,17,11,6,01:21.5,1
229,30,6,1,1,01:20.4,1
229,35,3,6,10,0:01:22,1
229,44,27,9,14,01:22.4,1
229,49,15,15,9,01:21.9,1
229,50,29,17,12,01:22.3,1
229,55,22,3,3,01:20.9,1
229,56,6,2,7,01:21.5,1
229,57,1,7,8,01:21.7,1
229,63,25,19,11,01:22.2,1
229,64,27,10,17,01:22.7,1
229,65,15,14,13,01:22.3,1
229,69,28,22,21,01:25.1,1
229,71,3,5,2,01:20.9,1
229,73,29,16,20,0:01:25,1
229,77,22,4,4,01:21.1,1
229,79,25,18,15,01:22.5,1
229,83,18,20,19,01:23.3,1
229,84,17,12,16,01:22.5,1
229,85,28,23,22,01:25.4,1
